                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.0689,                0.86333,                 1.2937,                0.84808,                0.72535,                 0.7947,                0.55043,                 1.1937,                0.99001,                 1.4246,              0.0015416,              0.0015416,              0.0015416
                     21,                 1.0981,                0.87475,                 1.2952,                0.82066,                0.65272,                0.76101,                0.52306,                 1.1714,                 1.0487,                 1.3545,               0.001535,               0.001535,               0.001535
                     22,                 1.0937,                0.89336,                 1.3004,                0.85108,                 0.7078,                0.78234,                   0.55,                 1.0783,                0.85532,                 1.3084,              0.0015284,              0.0015284,              0.0015284
                     23,                 1.0616,                0.86215,                 1.2814,                0.77657,                0.74956,                0.79377,                0.55337,                   1.07,                0.86238,                  1.336,              0.0015218,              0.0015218,              0.0015218
                     24,                 1.0762,                0.85412,                 1.2784,                0.83536,                0.74626,                 0.8244,                0.56544,                 1.0621,                0.86801,                 1.2949,              0.0015152,              0.0015152,              0.0015152
                     25,                 1.0679,                0.86426,                 1.2871,                 0.8398,                0.73774,                 0.7996,                0.52678,                 1.2186,                0.92648,                 1.4388,              0.0015086,              0.0015086,              0.0015086
                     26,                 1.0683,                0.84132,                 1.2724,                0.85503,                0.72519,                0.80786,                0.57204,                 1.0731,                0.83853,                 1.3434,               0.001502,               0.001502,               0.001502
                     27,                   1.04,                0.81968,                 1.2725,                0.78608,                0.74733,                 0.7878,                0.56006,                  1.006,                0.84159,                 1.2601,              0.0014954,              0.0014954,              0.0014954
                     28,                 1.0483,                0.83014,                 1.2716,                0.83685,                0.72939,                0.78853,                0.56464,                 1.0289,                0.85608,                 1.2739,              0.0014888,              0.0014888,              0.0014888
                     29,                 1.0346,                0.82229,                 1.2625,                0.84215,                0.74209,                0.79616,                0.55717,                 1.1014,                0.88275,                 1.3455,              0.0014822,              0.0014822,              0.0014822
                     30,                 1.0317,                0.80538,                 1.2488,                0.87168,                0.73349,                0.81876,                0.58289,                 1.0573,                0.90622,                 1.3364,              0.0014756,              0.0014756,              0.0014756
                     31,                  1.011,                 0.7828,                 1.2525,                0.83199,                0.74683,                0.81288,                0.55743,                 1.1664,                0.94704,                 1.3798,               0.001469,               0.001469,               0.001469
                     32,                 1.0162,                0.79121,                 1.2507,                0.81702,                 0.7484,                0.80038,                0.59122,                 1.0434,                0.87814,                 1.2947,              0.0014624,              0.0014624,              0.0014624
                     33,                0.99523,                0.77138,                 1.2409,                0.83119,                 0.7337,                0.81987,                0.55934,                 1.1099,                 0.8564,                 1.3997,              0.0014558,              0.0014558,              0.0014558
                     34,                 1.0008,                0.77342,                 1.2418,                0.89266,                0.72126,                0.81006,                0.55513,                 1.1539,                0.83954,                 1.3512,              0.0014492,              0.0014492,              0.0014492
                     35,                0.99158,                0.77086,                 1.2332,                 0.8035,                0.78536,                0.80757,                0.58238,                  1.006,                0.80353,                 1.2532,              0.0014426,              0.0014426,              0.0014426
                     36,                0.99043,                0.75645,                 1.2235,                0.87829,                0.72173,                0.81183,                0.57988,                 1.0331,                0.80755,                  1.273,               0.001436,               0.001436,               0.001436
                     37,                0.97528,                0.75383,                 1.2211,                0.82921,                0.73463,                0.80434,                0.57752,                 1.0344,                0.83816,                 1.2751,              0.0014294,              0.0014294,              0.0014294
                     38,                0.96806,                0.75389,                 1.2277,                0.82459,                0.77087,                0.81492,                0.57788,                 1.0593,                0.85426,                 1.3192,              0.0014228,              0.0014228,              0.0014228
                     39,                0.99462,                0.76492,                 1.2324,                0.81364,                 0.7529,                0.80006,                0.55765,                 1.0676,                 0.8361,                 1.3112,              0.0014161,              0.0014161,              0.0014161
                     40,                0.97705,                0.73888,                 1.2252,                0.80062,                0.74996,                0.80089,                0.57326,                 1.0103,                 0.8324,                 1.2599,              0.0014095,              0.0014095,              0.0014095
                     41,                0.96938,                0.72816,                 1.2262,                0.88556,                0.73344,                0.80588,                0.56105,                 1.1316,                0.85262,                 1.3413,              0.0014029,              0.0014029,              0.0014029
                     42,                0.96412,                0.74142,                 1.2061,                0.85297,                0.76025,                0.80975,                 0.5751,                 1.0237,                 0.8191,                 1.2381,              0.0013963,              0.0013963,              0.0013963
                     43,                0.95937,                  0.727,                 1.2079,                0.82784,                0.77568,                0.83178,                0.60684,                 1.0603,                 0.7913,                 1.2823,              0.0013897,              0.0013897,              0.0013897
                     44,                0.93539,                 0.7122,                 1.2041,                 0.8459,                 0.7681,                0.80416,                0.55188,                 1.0743,                0.86927,                 1.2738,              0.0013831,              0.0013831,              0.0013831
                     45,                0.94853,                0.71615,                 1.2022,                0.85268,                0.74218,                0.80168,                0.55693,                 1.1281,                 0.8876,                 1.3439,              0.0013765,              0.0013765,              0.0013765
                     46,                0.94651,                 0.7105,                 1.2094,                0.88509,                 0.7217,                0.82023,                0.56056,                 1.1373,                0.83714,                  1.324,              0.0013699,              0.0013699,              0.0013699
                     47,                0.94769,                0.70821,                 1.1965,                0.86791,                 0.7667,                0.82709,                0.58387,                  1.024,                0.75504,                 1.2874,              0.0013633,              0.0013633,              0.0013633
                     48,                0.92607,                0.68619,                 1.1891,                0.82414,                0.77287,                0.82971,                 0.5723,                 1.0451,                0.78613,                 1.2886,              0.0013567,              0.0013567,              0.0013567
                     49,                0.94313,                0.71004,                  1.202,                0.87352,                0.74626,                0.81323,                0.57684,                 1.0548,                0.79545,                 1.2694,              0.0013501,              0.0013501,              0.0013501
                     50,                0.93321,                0.70295,                 1.1909,                0.86257,                0.74511,                0.82415,                0.60091,                0.99255,                0.78178,                 1.2125,              0.0013435,              0.0013435,              0.0013435
                     51,                0.92343,                0.68713,                 1.1867,                0.83329,                0.78216,                0.83286,                0.61899,                0.93843,                0.72577,                 1.2086,              0.0013369,              0.0013369,              0.0013369
                     52,                0.94319,                0.70265,                 1.1976,                0.82027,                0.74431,                0.79643,                0.56956,                 1.0007,                0.85708,                 1.2498,              0.0013303,              0.0013303,              0.0013303
                     53,                0.92513,                0.69019,                  1.185,                0.83144,                0.74431,                0.81435,                0.59179,                0.96112,                0.76614,                 1.2307,              0.0013237,              0.0013237,              0.0013237
                     54,                0.91724,                0.68383,                 1.1915,                 0.8749,                0.76279,                0.82832,                0.60451,                 1.0057,                0.76542,                 1.2608,              0.0013171,              0.0013171,              0.0013171
                     55,                0.88161,                0.65711,                 1.1552,                0.89552,                0.77607,                0.82727,                0.60201,                0.96008,                0.73353,                 1.2257,              0.0013105,              0.0013105,              0.0013105
                     56,                0.92031,                0.67656,                 1.1797,                0.86101,                0.75795,                0.82613,                0.60683,                 1.0062,                0.73983,                 1.2504,              0.0013039,              0.0013039,              0.0013039
                     57,                0.91706,                0.67315,                  1.179,                0.83237,                0.76502,                0.81606,                0.58772,                0.98135,                 0.7522,                  1.243,              0.0012973,              0.0012973,              0.0012973
                     58,                0.90187,                0.66272,                 1.1802,                0.82607,                0.77114,                 0.8219,                0.59902,                 1.0165,                0.73673,                  1.258,              0.0012907,              0.0012907,              0.0012907
                     59,                0.88871,                0.63642,                 1.1643,                0.86642,                0.75369,                0.82496,                0.60487,                0.99646,                0.73645,                 1.2343,              0.0012841,              0.0012841,              0.0012841
                     60,                0.89797,                0.65408,                 1.1712,                0.82258,                0.77343,                0.79786,                0.57581,                 1.0031,                0.80799,                 1.2216,              0.0012775,              0.0012775,              0.0012775
                     61,                0.90977,                0.66345,                 1.1821,                0.86076,                0.74458,                0.80622,                 0.5708,                 1.0971,                0.76333,                 1.3081,              0.0012709,              0.0012709,              0.0012709
                     62,                0.89445,                0.65671,                 1.1723,                0.84627,                0.78847,                0.82012,                0.59163,                 0.9972,                 0.7486,                 1.2389,              0.0012643,              0.0012643,              0.0012643
                     63,                0.89147,                0.63232,                 1.1661,                0.82624,                0.77337,                0.82002,                0.59834,                0.99013,                0.77367,                 1.2229,              0.0012577,              0.0012577,              0.0012577
                     64,                0.87066,                0.63329,                 1.1584,                0.87663,                0.75198,                0.83169,                 0.6028,                0.98423,                0.75335,                 1.2355,              0.0012511,              0.0012511,              0.0012511
                     65,                0.88344,                0.64774,                 1.1596,                0.86166,                0.76433,                0.80068,                0.59846,                 0.9402,                0.75923,                 1.2048,              0.0012445,              0.0012445,              0.0012445
                     66,                0.88204,                0.62645,                 1.1481,                0.83178,                0.80279,                0.83638,                0.61994,                0.94368,                0.74061,                 1.2099,              0.0012379,              0.0012379,              0.0012379
                     67,                0.85457,                0.61861,                 1.1434,                0.88002,                0.75878,                0.79338,                0.58471,                0.98121,                0.75397,                 1.2321,              0.0012313,              0.0012313,              0.0012313
                     68,                 0.8675,                0.63017,                 1.1533,                0.85986,                0.75489,                0.80098,                0.56341,                 1.0353,                0.83522,                 1.2368,              0.0012247,              0.0012247,              0.0012247
                     69,                0.86858,                0.63084,                 1.1447,                0.83171,                0.78493,                0.83576,                0.61371,                0.98712,                0.75879,                 1.2409,              0.0012181,              0.0012181,              0.0012181
                     70,                0.85621,                0.61593,                 1.1444,                0.86403,                0.77269,                0.83861,                0.62623,                0.93183,                0.69416,                 1.1999,              0.0012115,              0.0012115,              0.0012115
                     71,                0.85835,                 0.6117,                 1.1432,                0.84451,                0.73694,                0.82635,                0.61611,                0.98705,                0.77354,                 1.2645,              0.0012049,              0.0012049,              0.0012049
                     72,                0.85057,                0.61345,                 1.1463,                0.90962,                0.75185,                0.83075,                0.61165,                0.96309,                0.73075,                 1.2171,              0.0011983,              0.0011983,              0.0011983
                     73,                0.84515,                0.61102,                 1.1385,                0.86141,                0.76864,                0.82388,                0.61037,                 0.9641,                0.75407,                 1.2264,              0.0011917,              0.0011917,              0.0011917
                     74,                0.84685,                0.60732,                 1.1293,                0.88005,                0.77554,                0.83326,                0.58748,                 1.0457,                0.74094,                 1.2539,              0.0011851,              0.0011851,              0.0011851
                     75,                0.84969,                 0.6154,                 1.1333,                  0.849,                0.79282,                0.81648,                0.59934,                 1.0051,                0.71603,                 1.2611,              0.0011785,              0.0011785,              0.0011785
                     76,                0.84046,                0.60255,                 1.1378,                0.83651,                0.78014,                0.83411,                0.61377,                0.98147,                 0.7254,                 1.2302,              0.0011719,              0.0011719,              0.0011719
                     77,                0.84827,                0.60628,                 1.1406,                0.84868,                0.73048,                0.81981,                0.60493,                0.96841,                0.73741,                 1.2115,              0.0011653,              0.0011653,              0.0011653
                     78,                0.86066,                0.62014,                 1.1347,                 0.8224,                0.76297,                0.81982,                0.59392,                0.98124,                0.75482,                 1.2087,              0.0011587,              0.0011587,              0.0011587
                     79,                0.85193,                0.60057,                 1.1409,                0.85917,                0.76306,                0.82541,                 0.5984,                0.96655,                0.77573,                 1.2337,              0.0011521,              0.0011521,              0.0011521
                     80,                0.83785,                 0.5961,                 1.1247,                0.87437,                0.75773,                0.82801,                0.61091,                0.92443,                0.73675,                 1.2046,              0.0011455,              0.0011455,              0.0011455
                     81,                0.81939,                0.57898,                 1.1135,                0.83989,                0.77788,                0.82476,                0.60321,                 0.9897,                0.73435,                 1.2404,              0.0011389,              0.0011389,              0.0011389
                     82,                0.82406,                0.60061,                 1.1232,                0.86688,                0.74453,                0.83077,                 0.6143,                 0.9786,                 0.7266,                 1.2166,              0.0011323,              0.0011323,              0.0011323
                     83,                0.83649,                0.59474,                 1.1221,                0.89679,                0.76954,                0.83846,                0.61705,                0.98365,                0.70471,                 1.2133,              0.0011257,              0.0011257,              0.0011257
                     84,                  0.828,                0.58227,                  1.121,                0.89501,                0.73765,                0.82952,                0.61598,                0.93637,                0.72569,                 1.2016,              0.0011191,              0.0011191,              0.0011191
                     85,                0.80883,                0.57397,                 1.1143,                0.83217,                0.76448,                 0.8289,                0.62357,                0.95322,                0.75289,                 1.2149,              0.0011125,              0.0011125,              0.0011125
                     86,                0.80115,                0.56966,                 1.1088,                0.85868,                0.75808,                0.83311,                0.61817,                0.96555,                 0.7472,                 1.2284,              0.0011059,              0.0011059,              0.0011059
                     87,                0.79347,                0.56313,                   1.11,                0.90982,                0.74805,                0.82163,                 0.6075,                0.97189,                0.74726,                 1.2313,              0.0010993,              0.0010993,              0.0010993
                     88,                0.81594,                0.56694,                 1.1108,                0.86963,                 0.7898,                0.82857,                0.62929,                0.92132,                0.72712,                  1.173,              0.0010927,              0.0010927,              0.0010927
                     89,                0.80448,                0.56526,                 1.1187,                0.88535,                 0.7925,                0.84613,                0.63157,                0.93279,                0.66938,                 1.1962,              0.0010861,              0.0010861,              0.0010861
                     90,                0.79843,                0.55905,                 1.1102,                0.90076,                0.74903,                0.84699,                 0.6227,                0.96721,                0.71401,                 1.2057,              0.0010795,              0.0010795,              0.0010795
                     91,                0.81559,                  0.583,                 1.1067,                0.87206,                0.79699,                0.84324,                0.61813,                0.95363,                 0.7148,                 1.2004,              0.0010729,              0.0010729,              0.0010729
                     92,                0.79779,                0.55893,                 1.1093,                0.83368,                0.76448,                0.82286,                0.60285,                0.92949,                0.71728,                  1.177,              0.0010663,              0.0010663,              0.0010663
                     93,                0.78175,                0.54477,                 1.0987,                0.84909,                0.78163,                 0.8295,                0.60236,                 1.0173,                0.76985,                 1.2769,              0.0010597,              0.0010597,              0.0010597
                     94,                0.78923,                0.55622,                 1.1011,                0.82131,                0.80142,                0.82741,                0.59847,                 1.0249,                0.74811,                 1.2837,              0.0010531,              0.0010531,              0.0010531
                     95,                0.79508,                0.56248,                 1.0981,                0.89318,                0.75924,                0.84965,                0.62467,                0.95446,                0.69573,                 1.2226,              0.0010465,              0.0010465,              0.0010465
                     96,                0.78173,                0.55239,                 1.0915,                0.86092,                0.79628,                0.84702,                0.61228,                0.97202,                0.73509,                 1.2631,              0.0010399,              0.0010399,              0.0010399
                     97,                0.78197,                0.55965,                 1.0986,                0.84364,                0.78956,                0.84032,                0.62143,                 0.9649,                0.69459,                 1.2484,              0.0010333,              0.0010333,              0.0010333
                     98,                0.77487,                0.55467,                  1.097,                0.86375,                 0.7803,                0.84073,                0.62697,                0.97079,                0.72086,                 1.2368,              0.0010267,              0.0010267,              0.0010267
                     99,                0.78528,                0.54997,                 1.1046,                0.87267,                0.76345,                0.82077,                 0.5807,                 1.0696,                0.80166,                 1.2913,              0.0010201,              0.0010201,              0.0010201
                    100,                0.78065,                0.54186,                 1.0899,                0.81941,                0.78968,                0.82971,                0.59953,                 1.0053,                0.75209,                 1.2675,              0.0010135,              0.0010135,              0.0010135
                    101,                0.77396,                0.54524,                 1.0964,                0.86151,                0.78167,                0.83852,                 0.6176,                0.97623,                0.71666,                 1.2466,              0.0010069,              0.0010069,              0.0010069
                    102,                0.77702,                 0.5441,                 1.1005,                 0.8537,                0.76175,                 0.8164,                0.60461,                 1.0103,                0.75569,                  1.251,              0.0010003,              0.0010003,              0.0010003
                    103,                0.78122,                0.54596,                 1.0879,                0.88077,                0.76963,                0.83209,                0.61355,                0.98232,                 0.7397,                 1.2549,             0.00099367,             0.00099367,             0.00099367
                    104,                0.76706,                0.53525,                 1.0881,                0.84335,                0.78842,                0.84021,                0.61963,                0.96502,                0.69965,                 1.2307,             0.00098706,             0.00098706,             0.00098706
                    105,                0.77034,                0.54233,                 1.0899,                0.85362,                0.74934,                0.83472,                 0.6091,                0.95192,                0.68567,                 1.2175,             0.00098046,             0.00098046,             0.00098046
                    106,                 0.7644,                0.53629,                 1.0795,                0.87083,                0.78129,                0.84989,                0.62024,                0.93752,                0.68512,                 1.1951,             0.00097386,             0.00097386,             0.00097386
                    107,                0.76437,                0.53766,                 1.0889,                0.90245,                0.77148,                0.83693,                0.62286,                0.92654,                0.67818,                 1.1941,             0.00096726,             0.00096726,             0.00096726
                    108,                0.74843,                0.53132,                 1.0875,                0.87401,                0.78445,                0.84536,                 0.6298,                0.95531,                0.68752,                  1.234,             0.00096066,             0.00096066,             0.00096066
                    109,                0.74988,                0.52904,                 1.0839,                0.84238,                0.80533,                0.84571,                0.62159,                 1.0096,                 0.7068,                 1.2761,             0.00095406,             0.00095406,             0.00095406
                    110,                0.76679,                0.53311,                 1.0834,                0.88739,                0.81452,                0.84932,                0.62243,                0.98392,                0.72636,                 1.2286,             0.00094746,             0.00094746,             0.00094746
                    111,                0.76251,                0.52902,                 1.0822,                0.88133,                0.77068,                0.82509,                0.62366,                0.95538,                0.68728,                 1.2051,             0.00094085,             0.00094085,             0.00094085
                    112,                0.74867,                0.51688,                  1.073,                0.86234,                0.78477,                0.83369,                0.61752,                0.96059,                0.68494,                 1.2264,             0.00093425,             0.00093425,             0.00093425
                    113,                0.75131,                 0.5198,                 1.0809,                0.87247,                 0.7929,                0.84306,                0.62321,                 1.0147,                0.73344,                 1.2673,             0.00092765,             0.00092765,             0.00092765
                    114,                0.74312,                0.51519,                 1.0793,                0.91244,                0.76813,                0.83344,                0.61709,                0.93883,                0.70857,                 1.2029,             0.00092105,             0.00092105,             0.00092105
                    115,                0.74203,                0.52022,                 1.0734,                0.89564,                0.78199,                0.83143,                0.61184,                0.89174,                0.66282,                 1.1824,             0.00091445,             0.00091445,             0.00091445
                    116,                0.73366,                0.50844,                  1.063,                0.89695,                0.76684,                 0.8335,                0.62929,                0.91085,                 0.6958,                 1.1613,             0.00090785,             0.00090785,             0.00090785
                    117,                0.75668,                0.51926,                  1.076,                0.85337,                0.82532,                0.85147,                0.63662,                0.93961,                0.70605,                 1.2041,             0.00090125,             0.00090125,             0.00090125
                    118,                0.72501,                0.50778,                 1.0601,                0.89243,                0.78434,                0.85572,                0.65016,                0.91345,                0.64483,                  1.166,             0.00089465,             0.00089465,             0.00089465
                    119,                0.73571,                0.51552,                 1.0678,                0.90157,                0.79419,                0.85185,                0.64055,                0.94137,                0.67066,                 1.2168,             0.00088804,             0.00088804,             0.00088804
                    120,                 0.7211,                0.50379,                 1.0638,                0.91136,                 0.7898,                0.85434,                0.63875,                0.91802,                0.67446,                 1.1784,             0.00088144,             0.00088144,             0.00088144
                    121,                0.73223,                0.50231,                  1.072,                0.88082,                0.78222,                0.84431,                0.62903,                0.96605,                0.71535,                 1.2082,             0.00087484,             0.00087484,             0.00087484
                    122,                0.72134,                0.50344,                 1.0581,                0.91096,                0.77083,                0.85769,                0.63791,                0.92859,                0.65324,                 1.1639,             0.00086824,             0.00086824,             0.00086824
                    123,                0.72007,                0.49941,                  1.061,                0.87919,                0.78536,                0.83855,                0.62291,                 0.9786,                0.67143,                 1.2432,             0.00086164,             0.00086164,             0.00086164
                    124,                0.70889,                0.50166,                 1.0644,                0.85897,                0.76688,                0.83068,                0.62031,                 0.9611,                0.67359,                 1.2473,             0.00085504,             0.00085504,             0.00085504
                    125,                0.72133,                0.50658,                 1.0647,                0.88262,                0.80819,                0.86079,                0.65653,                0.92013,                 0.6303,                 1.1905,             0.00084844,             0.00084844,             0.00084844
                    126,                0.71449,                0.49457,                 1.0588,                0.88207,                0.81814,                0.86219,                0.64402,                0.91337,                0.65433,                 1.2059,             0.00084184,             0.00084184,             0.00084184
                    127,                0.71589,                0.49836,                  1.065,                0.85507,                0.79655,                0.84729,                0.63249,                0.90914,                 0.7006,                 1.1799,             0.00083523,             0.00083523,             0.00083523
                    128,                0.72005,                 0.5023,                 1.0641,                0.87257,                 0.7895,                 0.8467,                0.62529,                0.92729,                0.65359,                 1.1659,             0.00082863,             0.00082863,             0.00082863
                    129,                0.71604,                0.49546,                 1.0577,                0.88509,                0.79309,                 0.8605,                0.63089,                0.92981,                0.66557,                 1.1956,             0.00082203,             0.00082203,             0.00082203
                    130,                0.71167,                0.49363,                 1.0487,                 0.8927,                0.80473,                0.84209,                0.62929,                0.95246,                0.66329,                  1.216,             0.00081543,             0.00081543,             0.00081543
                    131,                0.70807,                0.48944,                 1.0487,                0.87436,                0.78829,                0.83672,                0.61772,                0.95955,                0.67636,                  1.237,             0.00080883,             0.00080883,             0.00080883
                    132,                0.70644,                0.48564,                 1.0465,                0.87761,                 0.7623,                0.82781,                0.61926,                0.94633,                0.71255,                 1.2204,             0.00080223,             0.00080223,             0.00080223
                    133,                0.70406,                0.48483,                 1.0494,                0.86979,                0.77194,                0.84894,                0.63575,                 0.8997,                0.68477,                 1.2024,             0.00079563,             0.00079563,             0.00079563
                    134,                0.70339,                0.48458,                  1.054,                0.84753,                0.80251,                0.84805,                0.64095,                0.93831,                0.64854,                 1.2018,             0.00078902,             0.00078902,             0.00078902
                    135,                0.68416,                0.46413,                 1.0408,                0.88685,                0.79756,                0.86058,                0.64664,                0.92175,                0.62005,                 1.1625,             0.00078242,             0.00078242,             0.00078242
                    136,                0.69787,                 0.4821,                 1.0462,                0.88908,                0.79353,                0.86003,                0.63867,                0.91484,                0.61768,                 1.1583,             0.00077582,             0.00077582,             0.00077582
                    137,                0.67795,                0.47148,                 1.0393,                0.91385,                0.75757,                0.84405,                0.62931,                0.90587,                0.69885,                 1.1543,             0.00076922,             0.00076922,             0.00076922
                    138,                0.68524,                0.46892,                 1.0444,                0.87716,                0.77114,                0.84121,                0.62257,                 0.9435,                0.73323,                 1.1755,             0.00076262,             0.00076262,             0.00076262
                    139,                0.69485,                0.47285,                 1.0428,                0.91394,                0.74733,                0.83891,                0.63104,                0.92151,                0.65295,                 1.1572,             0.00075602,             0.00075602,             0.00075602
                    140,                 0.6816,                0.48087,                 1.0422,                  0.893,                0.77842,                0.85602,                0.63831,                0.90913,                 0.6393,                 1.1503,             0.00074942,             0.00074942,             0.00074942
                    141,                0.67109,                0.46288,                  1.041,                0.89171,                0.77634,                0.84511,                0.63003,                 0.9343,                  0.662,                 1.1987,             0.00074282,             0.00074282,             0.00074282
                    142,                0.67138,                0.46339,                 1.0293,                0.89934,                0.76963,                 0.8501,                0.63831,                 0.9123,                0.66879,                 1.1587,             0.00073621,             0.00073621,             0.00073621
                    143,                0.67528,                0.46747,                 1.0409,                0.91728,                0.73685,                0.83946,                0.62521,                0.93325,                0.67137,                 1.1981,             0.00072961,             0.00072961,             0.00072961
                    144,                0.69036,                0.47499,                 1.0545,                0.88584,                0.78495,                0.84705,                0.63413,                0.90664,                0.67115,                 1.1743,             0.00072301,             0.00072301,             0.00072301
                    145,                0.70164,                  0.488,                 1.0536,                0.87027,                0.79504,                0.85123,                0.64136,                0.93569,                0.68805,                 1.2144,             0.00071641,             0.00071641,             0.00071641
                    146,                 0.6741,                0.47907,                 1.0407,                0.88997,                0.74995,                0.82019,                0.62315,                0.93394,                0.73927,                 1.2036,             0.00070981,             0.00070981,             0.00070981
                    147,                0.66431,                0.46318,                 1.0361,                0.87038,                0.81079,                0.85468,                0.62809,                0.95238,                0.68967,                 1.1711,             0.00070321,             0.00070321,             0.00070321
                    148,                 0.6743,                0.46521,                  1.031,                0.88192,                0.78984,                 0.8389,                0.63087,                   0.94,                0.70765,                 1.2032,             0.00069661,             0.00069661,             0.00069661
                    149,                0.68662,                 0.4679,                 1.0347,                0.88998,                0.76963,                 0.8386,                0.62412,                0.95891,                0.68227,                 1.2177,                0.00069,                0.00069,                0.00069
                    150,                0.66617,                0.46562,                 1.0363,                0.92237,                0.74582,                0.84624,                0.63492,                0.95302,                0.67598,                 1.2192,              0.0006834,              0.0006834,              0.0006834
                    151,                0.67029,                0.46314,                 1.0293,                0.83359,                0.80039,                0.84168,                0.63358,                0.94051,                0.69444,                  1.199,              0.0006768,              0.0006768,              0.0006768
                    152,                0.66117,                0.45858,                 1.0304,                0.89346,                0.75952,                0.83463,                0.62804,                0.94729,                0.70329,                 1.2182,              0.0006702,              0.0006702,              0.0006702
                    153,                0.66746,                0.46202,                 1.0272,                0.83092,                0.82425,                0.84813,                0.64536,                0.94056,                0.68165,                 1.2167,              0.0006636,              0.0006636,              0.0006636
                    154,                0.65178,                0.44665,                  1.027,                0.90807,                0.75773,                0.85279,                0.63412,                  0.948,                0.68545,                 1.1938,               0.000657,               0.000657,               0.000657
                    155,                0.65802,                0.45469,                 1.0253,                0.85684,                0.81626,                0.84697,                0.63788,                0.93366,                0.70953,                 1.1958,              0.0006504,              0.0006504,              0.0006504
                    156,                0.64871,                0.44294,                 1.0164,                0.86651,                0.81441,                0.85169,                0.64245,                0.92525,                0.68596,                 1.1884,              0.0006438,              0.0006438,              0.0006438
