                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.1047,                 0.8783,                 1.3623,                0.89085,                0.72318,                0.80515,                 0.5504,                  1.129,                0.89119,                 1.4444,              0.0012874,              0.0012874,              0.0012874
                     25,                 1.0834,                0.87237,                 1.3497,                0.86799,                0.69917,                0.79609,                0.57606,                 1.0576,                0.84995,                 1.3607,              0.0012709,              0.0012709,              0.0012709
                     26,                 1.0737,                0.84623,                 1.3369,                0.87502,                0.69812,                0.78971,                0.56873,                 1.0468,                0.88857,                 1.4023,              0.0012544,              0.0012544,              0.0012544
                     27,                 1.0618,                0.83142,                 1.3404,                0.80144,                0.74592,                0.78392,                0.56212,                 1.0194,                0.85223,                 1.3593,              0.0012379,              0.0012379,              0.0012379
                     28,                  1.064,                0.82965,                 1.3405,                0.88437,                 0.7167,                0.81269,                0.58061,                 1.0261,                0.80417,                 1.3593,              0.0012214,              0.0012214,              0.0012214
                     29,                 1.0447,                0.82143,                  1.321,                0.83861,                0.73149,                0.79073,                0.55682,                 1.0246,                0.93583,                 1.3276,              0.0012049,              0.0012049,              0.0012049
                     30,                 1.0468,                0.80029,                 1.3155,                0.85393,                0.70766,                0.78146,                0.56398,                 1.0037,                0.91679,                 1.3606,              0.0011884,              0.0011884,              0.0011884
                     31,                 1.0236,                0.78854,                 1.3127,                0.84617,                0.72265,                0.78679,                0.57034,                  1.012,                 0.8578,                 1.3409,              0.0011719,              0.0011719,              0.0011719
                     32,                 1.0204,                0.77984,                 1.3057,                 0.9114,                0.68994,                0.80875,                0.56758,                 1.0503,                0.82461,                 1.4042,              0.0011554,              0.0011554,              0.0011554
                     33,                 1.0118,                0.76925,                 1.2984,                0.83904,                0.74734,                0.82167,                0.59921,                0.98183,                0.77927,                 1.3034,              0.0011389,              0.0011389,              0.0011389
                     34,                 1.0178,                0.75163,                 1.3034,                 0.8748,                0.71446,                0.81176,                0.58019,                 1.0466,                0.78594,                 1.3602,              0.0011224,              0.0011224,              0.0011224
                     35,                 1.0015,                0.76208,                 1.2835,                0.83795,                 0.7659,                0.81824,                0.56629,                 1.1031,                0.81337,                 1.3949,              0.0011059,              0.0011059,              0.0011059
                     36,                0.98609,                0.74115,                 1.2701,                0.88228,                0.74111,                0.82106,                0.58428,                0.97119,                0.77633,                 1.3026,              0.0010894,              0.0010894,              0.0010894
                     37,                0.98041,                0.73626,                 1.2738,                0.81145,                0.73614,                0.79794,                0.57354,                 1.0143,                0.81633,                 1.3557,              0.0010729,              0.0010729,              0.0010729
                     38,                0.96744,                0.73853,                 1.2738,                0.86731,                0.73412,                0.82362,                0.59808,                 1.0226,                0.80011,                 1.3988,              0.0010564,              0.0010564,              0.0010564
                     39,                0.97847,                0.73561,                 1.2741,                0.84419,                0.75107,                0.80593,                0.57769,                0.99738,                0.77211,                 1.3269,              0.0010399,              0.0010399,              0.0010399
                     40,                0.97098,                0.71899,                  1.271,                0.88045,                0.73019,                0.81011,                0.59116,                0.93475,                0.72133,                 1.2683,              0.0010234,              0.0010234,              0.0010234
                     41,                0.93802,                0.69903,                 1.2641,                0.86266,                0.72779,                 0.8053,                0.60545,                0.93794,                0.75752,                  1.269,              0.0010069,              0.0010069,              0.0010069
                     42,                0.94352,                0.70747,                 1.2539,                0.83802,                0.72981,                0.79747,                0.58703,                 0.9685,                0.78134,                 1.2795,             0.00099036,             0.00099036,             0.00099036
                     43,                0.93956,                0.70389,                 1.2445,                0.82615,                0.73685,                0.79761,                0.59258,                0.99305,                0.77653,                 1.3158,             0.00097386,             0.00097386,             0.00097386
                     44,                0.91639,                0.69206,                 1.2382,                0.84607,                0.77114,                0.81235,                0.59578,                0.94486,                0.74922,                 1.2556,             0.00095736,             0.00095736,             0.00095736
                     45,                0.92675,                0.68076,                 1.2432,                0.86095,                0.74342,                0.82024,                0.59777,                0.94098,                0.71672,                  1.263,             0.00094085,             0.00094085,             0.00094085
                     46,                0.92025,                0.67228,                 1.2441,                0.87822,                0.78758,                0.84294,                 0.6094,                0.95114,                0.67728,                 1.2862,             0.00092435,             0.00092435,             0.00092435
                     47,                0.92216,                 0.6652,                 1.2266,                0.85706,                0.75031,                0.81659,                0.60895,                0.96175,                0.69544,                 1.3435,             0.00090785,             0.00090785,             0.00090785
                     48,                0.88407,                0.63928,                 1.2152,                0.83272,                 0.7898,                0.84168,                0.61422,                0.92742,                0.67927,                 1.2427,             0.00089134,             0.00089134,             0.00089134
                     49,                0.89359,                0.66784,                  1.222,                0.88747,                0.73077,                0.82659,                0.61356,                0.95729,                0.72609,                 1.3194,             0.00087484,             0.00087484,             0.00087484
                     50,                0.86453,                0.63581,                 1.2014,                0.84918,                0.75471,                0.82428,                0.61257,                0.91561,                0.74218,                 1.2639,             0.00085834,             0.00085834,             0.00085834
                     51,                 0.8731,                0.61987,                 1.2028,                0.85708,                0.77874,                0.82148,                0.58221,                0.94352,                0.74429,                 1.3092,             0.00084184,             0.00084184,             0.00084184
                     52,                 0.8702,                0.63725,                 1.2109,                0.87082,                0.76785,                 0.8367,                 0.6207,                 0.8994,                0.66888,                 1.2649,             0.00082533,             0.00082533,             0.00082533
                     53,                0.85977,                 0.6223,                 1.1924,                0.85645,                0.77577,                0.83056,                0.62308,                0.89847,                0.69981,                 1.2554,             0.00080883,             0.00080883,             0.00080883
                     54,                0.85638,                0.63009,                 1.1998,                0.83753,                0.76085,                0.82172,                0.61913,                0.88003,                0.69357,                 1.2272,             0.00079233,             0.00079233,             0.00079233
                     55,                0.82656,                0.59821,                 1.1719,                0.89719,                0.74343,                0.82427,                0.61038,                0.88576,                0.68801,                 1.2573,             0.00077582,             0.00077582,             0.00077582
                     56,                0.83396,                0.59617,                 1.1798,                0.85465,                0.76663,                0.82577,                0.59454,                 0.9993,                0.72482,                 1.3206,             0.00075932,             0.00075932,             0.00075932
                     57,                0.85328,                0.61322,                 1.1915,                0.83146,                0.77887,                0.80667,                0.59734,                 0.9353,                0.72692,                 1.2794,             0.00074282,             0.00074282,             0.00074282
                     58,                0.82785,                0.59668,                 1.1812,                0.83143,                0.79353,                0.82739,                0.61384,                0.91431,                0.66559,                 1.2669,             0.00072631,             0.00072631,             0.00072631
                     59,                0.81605,                0.56609,                 1.1651,                0.91705,                0.73259,                0.82782,                0.62606,                0.92663,                0.72664,                 1.3121,             0.00070981,             0.00070981,             0.00070981
                     60,                0.80588,                0.57112,                 1.1612,                0.87675,                0.77197,                0.84779,                0.64054,                0.89408,                0.72311,                 1.2781,             0.00069331,             0.00069331,             0.00069331
                     61,                0.82973,                0.57717,                 1.1829,                0.87198,                0.74654,                0.82577,                0.62462,                0.90366,                 0.6951,                 1.2364,              0.0006768,              0.0006768,              0.0006768
                     62,                0.80562,                0.56928,                  1.162,                0.84859,                0.81814,                0.84632,                0.63149,                0.89356,                0.71443,                 1.2522,              0.0006603,              0.0006603,              0.0006603
                     63,                0.80748,                0.56182,                  1.163,                0.88728,                 0.7823,                0.86329,                 0.6344,                0.92922,                0.68929,                 1.2556,              0.0006438,              0.0006438,              0.0006438
                     64,                0.78659,                0.56353,                 1.1481,                0.86765,                0.76581,                0.84682,                0.64248,                0.86725,                0.63316,                 1.2399,             0.00062729,             0.00062729,             0.00062729
                     65,                0.78112,                0.55876,                 1.1444,                0.88855,                0.75924,                0.84659,                0.63896,                0.88196,                0.69084,                 1.2318,             0.00061079,             0.00061079,             0.00061079
                     66,                0.77088,                0.53651,                 1.1356,                0.84039,                0.80231,                0.83571,                0.62817,                0.90216,                0.66699,                  1.245,             0.00059429,             0.00059429,             0.00059429
                     67,                0.76125,                0.52574,                 1.1382,                0.86893,                0.77416,                0.81859,                0.62073,                0.88016,                0.67634,                 1.2441,             0.00057778,             0.00057778,             0.00057778
                     68,                0.75568,                0.52717,                  1.134,                0.85483,                  0.802,                0.83454,                0.62515,                0.90007,                0.69137,                 1.2516,             0.00056128,             0.00056128,             0.00056128
                     69,                0.75247,                 0.5294,                  1.129,                 0.8656,                0.79026,                0.83278,                0.62968,                0.91247,                 0.6723,                 1.2699,             0.00054478,             0.00054478,             0.00054478
                     70,                0.74179,                0.51833,                 1.1231,                0.85547,                0.78678,                0.83702,                0.63763,                0.86826,                0.68318,                 1.2275,             0.00052827,             0.00052827,             0.00052827
                     71,                0.73419,                0.51846,                 1.1229,                0.88387,                0.79714,                0.84773,                0.63922,                0.89894,                0.64698,                 1.2594,             0.00051177,             0.00051177,             0.00051177
                     72,                0.73472,                0.52238,                 1.1239,                0.89811,                0.78234,                 0.8378,                0.62262,                0.88959,                0.67172,                 1.2559,             0.00049527,             0.00049527,             0.00049527
                     73,                0.73704,                0.51478,                 1.1185,                0.89494,                0.76493,                0.81947,                0.62779,                0.88799,                0.70205,                 1.2462,             0.00047876,             0.00047876,             0.00047876
                     74,                0.72552,                0.50751,                 1.1094,                0.87369,                0.75916,                 0.8345,                0.63862,                0.87559,                0.68308,                 1.2536,             0.00046226,             0.00046226,             0.00046226
                     75,                0.73076,                0.51075,                 1.1141,                0.88366,                0.77416,                0.83735,                0.63052,                0.88768,                0.65314,                 1.2497,             0.00044576,             0.00044576,             0.00044576
                     76,                0.69863,                0.49154,                 1.1041,                0.87481,                0.75924,                0.83184,                0.63844,                0.86032,                0.68207,                  1.231,             0.00042925,             0.00042925,             0.00042925
                     77,                 0.7055,                0.49517,                 1.1063,                0.88677,                0.74209,                0.83276,                0.63209,                0.86946,                0.68312,                   1.23,             0.00041275,             0.00041275,             0.00041275
                     78,                0.69387,                0.48888,                 1.0938,                0.90354,                0.76164,                0.83566,                0.62196,                 0.8759,                 0.6842,                 1.2812,             0.00039625,             0.00039625,             0.00039625
                     79,                 0.6969,                 0.4843,                  1.094,                0.88804,                0.78449,                0.84126,                0.65095,                0.83062,                0.64101,                 1.2133,             0.00037974,             0.00037974,             0.00037974
                     80,                0.69475,                0.47885,                 1.0924,                0.89206,                0.76368,                0.83484,                0.64824,                0.81598,                0.64827,                 1.2128,             0.00036324,             0.00036324,             0.00036324
                     81,                0.66537,                0.45849,                 1.0763,                0.87172,                0.78645,                0.85243,                0.64608,                0.84569,                0.65588,                 1.2161,             0.00034674,             0.00034674,             0.00034674
                     82,                0.66552,                0.47722,                 1.0778,                0.80892,                0.81677,                0.84192,                0.64332,                0.83627,                0.64587,                 1.2162,             0.00033023,             0.00033023,             0.00033023
                     83,                0.67455,                0.47241,                  1.082,                 0.8652,                0.81724,                0.85734,                0.65187,                0.83013,                0.62412,                 1.2269,             0.00031373,             0.00031373,             0.00031373
                     84,                0.65791,                0.46285,                 1.0718,                 0.8675,                0.78092,                0.83409,                0.64182,                0.82899,                0.67689,                 1.2373,             0.00029723,             0.00029723,             0.00029723
                     85,                0.66031,                0.45443,                 1.0789,                0.88629,                0.76146,                0.83631,                0.64613,                0.83118,                 0.6445,                  1.227,             0.00028072,             0.00028072,             0.00028072
                     86,                0.63809,                0.44577,                 1.0662,                0.88181,                0.75862,                0.83877,                0.65257,                0.81749,                0.64854,                   1.22,             0.00026422,             0.00026422,             0.00026422
                     87,                0.63133,                0.43965,                 1.0697,                0.88745,                0.77211,                0.83171,                0.63889,                0.83888,                0.69351,                  1.221,             0.00024772,             0.00024772,             0.00024772
                     88,                0.63101,                0.43172,                 1.0543,                0.82302,                0.80429,                0.83665,                0.64256,                0.85368,                0.70287,                 1.2313,             0.00023121,             0.00023121,             0.00023121
                     89,                0.63443,                0.44145,                 1.0653,                0.89564,                0.74431,                0.84239,                 0.6421,                0.85173,                0.65127,                 1.2329,             0.00021471,             0.00021471,             0.00021471
                     90,                0.61791,                0.42778,                 1.0543,                0.89406,                0.76841,                0.84879,                 0.6514,                0.80826,                0.67579,                 1.1888,             0.00019821,             0.00019821,             0.00019821
                     91,                0.63819,                0.42988,                   1.06,                0.86942,                0.79125,                0.83127,                0.64014,                0.84419,                0.70663,                 1.2223,              0.0001817,              0.0001817,              0.0001817
                     92,                0.60391,                0.39228,                 1.0393,                0.87285,                0.77624,                0.82976,                 0.6391,                0.85145,                0.66196,                 1.2158,              0.0001652,              0.0001652,              0.0001652
                     93,                 0.5792,                0.36683,                 1.0239,                0.89432,                0.76368,                0.83605,                0.64821,                0.83527,                0.65357,                 1.2204,              0.0001487,              0.0001487,              0.0001487
                     94,                0.57746,                 0.3662,                 1.0208,                0.90181,                0.74269,                0.83762,                0.64827,                0.85031,                0.66096,                  1.212,             0.00013219,             0.00013219,             0.00013219
                     95,                0.55875,                0.35305,                 1.0089,                 0.8987,                0.76089,                0.83956,                0.64635,                0.85306,                0.64963,                 1.2246,             0.00011569,             0.00011569,             0.00011569
                     96,                0.55418,                0.35508,                 1.0044,                0.90934,                0.76299,                0.85241,                0.65053,                0.82952,                0.64325,                 1.2003,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                0.54915,                0.34501,                 1.0082,                0.90784,                0.75208,                 0.8426,                0.65209,                0.83172,                0.65617,                 1.1954,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.55144,                 0.3521,                 1.0057,                0.88799,                0.78607,                0.84341,                0.64611,                0.83312,                0.66007,                 1.2037,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.53982,                0.34274,                0.99531,                0.89176,                0.79174,                0.84473,                0.65094,                0.82416,                0.63763,                 1.2097,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    100,                0.53443,                0.33614,                0.99056,                0.89487,                0.78956,                0.84705,                0.65125,                0.81931,                  0.631,                 1.1947,             3.3173e-05,             3.3173e-05,             3.3173e-05
