                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                0.96658,                0.80525,                 1.2445,                0.82175,                0.70275,                0.77537,                0.52176,                 1.0806,                 1.1879,                 1.4282,              0.0010399,              0.0010399,              0.0010399
                     22,                0.96372,                0.78918,                 1.2258,                0.86692,                0.76442,                0.81233,                0.54661,                 1.1552,                0.94923,                 1.5348,              0.0010069,              0.0010069,              0.0010069
                     23,                0.94904,                0.77471,                  1.229,                0.78527,                0.79632,                0.81635,                0.56369,                 1.0739,                0.94716,                 1.4839,             0.00097386,             0.00097386,             0.00097386
                     24,                0.94296,                0.74725,                 1.2197,                0.84995,                 0.7396,                0.80875,                0.56844,                 1.0688,                0.93547,                 1.4055,             0.00094085,             0.00094085,             0.00094085
                     25,                0.91446,                0.71577,                  1.213,                0.87713,                0.73349,                0.82185,                0.59259,                 1.0228,                0.91553,                 1.4366,             0.00090785,             0.00090785,             0.00090785
                     26,                0.94474,                0.75411,                 1.2137,                0.87311,                0.73534,                0.80717,                0.55114,                 1.1246,                0.88325,                 1.4613,             0.00087484,             0.00087484,             0.00087484
                     27,                0.90301,                 0.7154,                 1.1947,                0.81017,                0.72646,                0.76348,                0.54977,                 1.0109,                 1.0187,                 1.3993,             0.00084184,             0.00084184,             0.00084184
                     28,                0.88914,                0.69602,                 1.1843,                0.84262,                0.74223,                0.79278,                0.55656,                0.98226,                0.87903,                 1.3419,             0.00080883,             0.00080883,             0.00080883
                     29,                0.87258,                0.68665,                  1.194,                0.83399,                0.75074,                0.81835,                0.56826,                 1.0477,                0.97686,                 1.4015,             0.00077582,             0.00077582,             0.00077582
                     30,                0.88809,                0.68865,                 1.1838,                0.88153,                0.71952,                0.80866,                0.57553,                 1.0725,                0.90264,                 1.4029,             0.00074282,             0.00074282,             0.00074282
                     31,                0.85108,                0.66061,                 1.1535,                0.88643,                0.76607,                0.84283,                0.60722,                0.96531,                0.83964,                  1.381,             0.00070981,             0.00070981,             0.00070981
                     32,                0.83603,                0.65418,                 1.1514,                0.82822,                0.78829,                0.82257,                0.59409,                0.93522,                0.92561,                 1.3062,              0.0006768,              0.0006768,              0.0006768
                     33,                0.81187,                0.62546,                 1.1439,                0.86731,                0.75924,                0.82501,                0.58246,                0.96133,                0.95609,                  1.326,              0.0006438,              0.0006438,              0.0006438
                     34,                0.83284,                0.63326,                 1.1422,                  0.843,                0.80091,                0.84909,                0.60822,                 1.0097,                0.84154,                  1.367,             0.00061079,             0.00061079,             0.00061079
                     35,                0.80638,                0.60762,                 1.1385,                 0.8722,                0.76368,                0.84342,                0.60581,                0.98343,                0.82016,                 1.3682,             0.00057778,             0.00057778,             0.00057778
                     36,                0.80957,                0.60025,                 1.1321,                0.83181,                0.79549,                0.84314,                0.60554,                0.94777,                0.76597,                 1.3298,             0.00054478,             0.00054478,             0.00054478
                     37,                0.81273,                0.62478,                 1.1373,                0.82764,                0.79382,                0.82853,                0.59894,                0.92437,                0.75475,                 1.3228,             0.00051177,             0.00051177,             0.00051177
                     38,                0.77448,                0.59225,                 1.1114,                0.85015,                0.79889,                0.85039,                0.61522,                0.92813,                0.76311,                 1.3129,             0.00047876,             0.00047876,             0.00047876
                     39,                0.79451,                0.58862,                 1.1157,                 0.8255,                  0.781,                0.84277,                0.60862,                0.92774,                0.85989,                 1.3232,             0.00044576,             0.00044576,             0.00044576
                     40,                0.77334,                0.58454,                 1.1204,                0.85153,                0.81238,                0.85593,                0.61953,                0.93573,                0.74055,                 1.3219,             0.00041275,             0.00041275,             0.00041275
                     41,                0.85526,                0.62201,                 1.1483,                0.86035,                0.71888,                0.80123,                0.55578,                 1.0274,                 1.0542,                 1.4301,             0.00037974,             0.00037974,             0.00037974
                     42,                0.76171,                0.53809,                 1.0932,                0.89307,                0.77559,                 0.8309,                0.59853,                0.94528,                0.79299,                 1.3286,             0.00034674,             0.00034674,             0.00034674
                     43,                0.78578,                0.53807,                 1.1119,                0.84425,                 0.8025,                0.84468,                0.62823,                0.95828,                0.76783,                 1.3586,             0.00031373,             0.00031373,             0.00031373
                     44,                0.74307,                0.51719,                 1.0681,                  0.866,                 0.8129,                0.85752,                0.63386,                0.91484,                0.70121,                 1.3493,             0.00028072,             0.00028072,             0.00028072
                     45,                0.73148,                 0.5183,                 1.0782,                0.86501,                 0.8081,                0.86021,                0.63161,                0.92313,                 0.7461,                 1.3205,             0.00024772,             0.00024772,             0.00024772
                     46,                0.72341,                0.48219,                 1.0594,                 0.8581,                0.80386,                0.85225,                0.62902,                0.91125,                0.73384,                 1.3008,             0.00021471,             0.00021471,             0.00021471
                     47,                0.70502,                0.46693,                 1.0461,                0.88167,                0.77023,                 0.8401,                0.62831,                0.88718,                0.70445,                  1.285,              0.0001817,              0.0001817,              0.0001817
                     48,                0.70329,                0.47312,                 1.0447,                0.84773,                 0.7951,                0.84418,                0.61233,                0.88463,                0.71021,                 1.2728,              0.0001487,              0.0001487,              0.0001487
                     49,                 0.6963,                0.47043,                 1.0351,                0.86578,                0.78829,                 0.8443,                 0.6226,                0.89757,                0.71047,                 1.2931,             0.00011569,             0.00011569,             0.00011569
                     50,                0.68051,                0.45397,                 1.0332,                0.86103,                0.80766,                0.84665,                0.62971,                0.87932,                0.69957,                 1.2528,             8.2683e-05,             8.2683e-05,             8.2683e-05
