                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                 0.7542,                0.57286,                 1.1511,                0.82564,                0.78516,                0.80864,                0.61138,                0.92804,                0.78778,                 1.2814,             0.00056128,             0.00056128,             0.00056128
                     69,                0.74486,                 0.5588,                 1.1349,                0.83105,                0.77074,                0.82834,                0.62751,                0.89201,                0.76988,                 1.2658,             0.00054478,             0.00054478,             0.00054478
                     70,                0.72754,                 0.5715,                 1.1456,                0.82326,                0.77218,                0.83267,                0.60621,                0.97473,                0.80033,                 1.3238,             0.00052827,             0.00052827,             0.00052827
                     71,                0.72598,                0.55961,                 1.1302,                0.81241,                0.77724,                0.81146,                0.59351,                0.95561,                 0.8128,                 1.2755,             0.00051177,             0.00051177,             0.00051177
                     72,                0.73628,                 0.5555,                 1.1379,                0.81747,                0.79256,                0.83341,                0.61903,                0.93232,                0.79911,                 1.2759,             0.00049527,             0.00049527,             0.00049527
                     73,                0.73295,                0.54799,                 1.1292,                0.87597,                0.73173,                0.83367,                0.61487,                0.95502,                 0.8108,                 1.2744,             0.00047876,             0.00047876,             0.00047876
                     74,                0.72513,                0.54163,                 1.1285,                 0.7873,                0.79861,                0.83447,                0.61357,                0.94381,                0.77541,                 1.2784,             0.00046226,             0.00046226,             0.00046226
                     75,                0.73101,                0.55191,                 1.1249,                 0.8412,                0.76609,                 0.8312,                0.61644,                0.94502,                0.80913,                 1.2736,             0.00044576,             0.00044576,             0.00044576
                     76,                0.71239,                0.53742,                 1.1141,                0.83784,                0.77959,                0.82369,                0.60391,                0.95969,                0.83672,                 1.2847,             0.00042925,             0.00042925,             0.00042925
                     77,                 0.6851,                0.51891,                 1.1101,                0.81284,                0.80226,                0.83961,                0.61706,                0.95641,                0.81195,                 1.2711,             0.00041275,             0.00041275,             0.00041275
                     78,                  0.684,                0.51598,                  1.097,                0.84893,                0.78103,                0.83691,                0.62024,                0.94933,                0.82988,                 1.2834,             0.00039625,             0.00039625,             0.00039625
                     79,                0.69458,                0.52687,                 1.1109,                0.84441,                0.78672,                0.84108,                0.61714,                0.96994,                0.81552,                 1.3589,             0.00037974,             0.00037974,             0.00037974
                     80,                 0.6791,                0.51394,                 1.1092,                0.83552,                0.79792,                0.85004,                0.62832,                0.93899,                0.79315,                 1.2837,             0.00036324,             0.00036324,             0.00036324
                     81,                0.71012,                0.51549,                 1.1246,                0.86379,                0.79639,                0.84756,                0.63549,                0.90529,                0.75893,                 1.2409,             0.00034674,             0.00034674,             0.00034674
                     82,                0.67165,                0.50207,                 1.0921,                0.85098,                0.79201,                0.83024,                0.61748,                0.89716,                0.81967,                 1.2404,             0.00033023,             0.00033023,             0.00033023
                     83,                0.71342,                0.52617,                 1.1158,                0.85577,                0.77698,                0.83169,                0.61148,                0.95345,                0.77947,                 1.2848,             0.00031373,             0.00031373,             0.00031373
                     84,                 0.6689,                0.50819,                 1.1007,                0.84794,                0.79442,                0.83965,                0.62046,                0.94546,                0.76408,                 1.2839,             0.00029723,             0.00029723,             0.00029723
                     85,                0.68819,                0.50527,                  1.107,                0.81822,                0.80583,                0.84241,                0.63582,                0.90667,                0.78834,                 1.2534,             0.00028072,             0.00028072,             0.00028072
                     86,                0.66282,                 0.4899,                 1.0921,                0.85587,                0.77693,                0.84137,                0.62883,                0.91439,                0.78024,                 1.2607,             0.00026422,             0.00026422,             0.00026422
                     87,                  0.663,                0.50175,                 1.0877,                0.82025,                0.78576,                0.84046,                0.62358,                0.94436,                0.77171,                 1.2986,             0.00024772,             0.00024772,             0.00024772
                     88,                0.68231,                0.49985,                 1.0956,                0.81794,                 0.7842,                0.82823,                0.62086,                0.91946,                0.77551,                 1.2813,             0.00023121,             0.00023121,             0.00023121
                     89,                0.64437,                0.49483,                 1.0922,                0.79274,                0.80848,                0.83686,                0.63483,                0.89008,                 0.7644,                 1.2517,             0.00021471,             0.00021471,             0.00021471
                     90,                0.63429,                0.48126,                 1.0772,                0.83959,                0.77007,                0.82728,                0.62663,                0.90387,                 0.7831,                 1.2261,             0.00019821,             0.00019821,             0.00019821
                     91,                0.69163,                0.51992,                 1.0975,                0.84479,                0.76581,                  0.815,                  0.608,                0.92759,                0.83471,                 1.2613,              0.0001817,              0.0001817,              0.0001817
                     92,                0.65321,                0.44987,                 1.0683,                0.82581,                0.77149,                0.81925,                  0.613,                0.90076,                0.81222,                 1.2524,              0.0001652,              0.0001652,              0.0001652
                     93,                0.64584,                0.41821,                 1.0558,                0.81996,                0.77414,                0.82406,                0.61892,                0.88842,                0.80872,                 1.2398,              0.0001487,              0.0001487,              0.0001487
                     94,                0.64501,                0.43105,                 1.0588,                0.83954,                 0.7616,                0.82504,                0.62635,                0.88892,                0.80726,                 1.2324,             0.00013219,             0.00013219,             0.00013219
                     95,                0.62279,                0.42733,                 1.0479,                0.81277,                0.77446,                0.81907,                0.62614,                0.89142,                0.81393,                 1.2414,             0.00011569,             0.00011569,             0.00011569
                     96,                0.65243,                0.42189,                 1.0568,                0.81046,                0.77495,                0.82142,                0.62905,                0.88464,                0.80901,                 1.2365,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                0.61087,                0.39875,                 1.0434,                0.82544,                0.76958,                  0.823,                0.63074,                0.89321,                0.81521,                  1.246,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.62167,                0.41243,                 1.0487,                0.82238,                0.79096,                0.83046,                0.63488,                0.88856,                0.79371,                 1.2603,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.60406,                0.40078,                 1.0408,                0.82665,                0.79272,                0.83017,                0.63598,                0.88891,                0.78846,                 1.2624,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    100,                0.60702,                0.39525,                 1.0443,                 0.8293,                0.78713,                0.82782,                0.63232,                0.88903,                0.78305,                 1.2501,             3.3173e-05,             3.3173e-05,             3.3173e-05
