                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.1281,                0.90303,                 1.4101,                0.83887,                0.60611,                 0.7289,                0.48234,                 1.1693,                 1.0776,                 1.4573,               0.001491,               0.001491,               0.001491
                     18,                 1.0985,                0.88482,                 1.4007,                0.76423,                 0.6902,                0.73248,                0.50157,                 1.1047,                0.93121,                 1.3918,                0.00148,                0.00148,                0.00148
                     19,                 1.0883,                 0.8548,                 1.3805,                0.77628,                0.59355,                0.67574,                0.48493,                 1.0173,                 1.0686,                 1.3373,               0.001469,               0.001469,               0.001469
                     20,                 1.0695,                0.84626,                 1.3733,                0.73572,                0.64868,                0.70109,                0.47842,                 1.1632,                   1.02,                 1.4437,               0.001458,               0.001458,               0.001458
                     21,                 1.0737,                0.85377,                 1.3643,                0.87179,                0.61068,                0.73363,                0.49501,                 1.1076,                0.93598,                 1.3776,               0.001447,               0.001447,               0.001447
                     22,                 1.0281,                0.82931,                 1.3439,                0.78321,                0.63912,                0.69231,                0.49753,                 1.1067,                 1.0635,                 1.3545,               0.001436,               0.001436,               0.001436
                     23,                 1.0592,                0.82549,                 1.3646,                0.77801,                0.67279,                0.74297,                0.52916,                 1.0388,                0.94163,                 1.3081,               0.001425,               0.001425,               0.001425
                     24,                 1.0398,                0.81362,                 1.3458,                 0.8252,                0.56072,                0.66725,                0.47861,                 1.0947,                 1.1097,                 1.4146,              0.0014139,              0.0014139,              0.0014139
                     25,                 1.0444,                0.82078,                 1.3448,                0.86871,                0.62698,                0.72667,                0.52254,                 1.0799,                0.93409,                 1.3782,              0.0014029,              0.0014029,              0.0014029
                     26,                 1.0639,                0.81112,                 1.3509,                0.79547,                0.71838,                0.75179,                0.55345,                0.97689,                0.92211,                 1.2423,              0.0013919,              0.0013919,              0.0013919
                     27,                 1.0059,                0.75233,                 1.3132,                0.75964,                  0.694,                0.73656,                0.53145,                 1.0039,                0.88559,                 1.2788,              0.0013809,              0.0013809,              0.0013809
                     28,                0.98901,                0.75237,                   1.31,                0.78463,                0.68716,                0.75203,                0.52632,                 1.0625,                0.90014,                 1.3092,              0.0013699,              0.0013699,              0.0013699
                     29,                 0.9851,                0.74785,                 1.3033,                0.75794,                0.69723,                0.71134,                0.49004,                 1.1355,                 1.0133,                 1.3741,              0.0013589,              0.0013589,              0.0013589
                     30,                0.96724,                0.73103,                  1.293,                0.81358,                0.67781,                0.74611,                0.54784,                 1.0112,                 0.8222,                 1.2803,              0.0013479,              0.0013479,              0.0013479
                     31,                0.96585,                0.73598,                 1.2964,                0.71738,                 0.6927,                0.69624,                0.49864,                 1.0153,                0.99781,                 1.2901,              0.0013369,              0.0013369,              0.0013369
                     32,                0.95716,                0.71504,                 1.2947,                0.72521,                0.71274,                0.73998,                0.54673,                0.98288,                0.86288,                 1.2491,              0.0013259,              0.0013259,              0.0013259
                     33,                0.95428,                0.72317,                 1.2843,                0.81399,                0.66755,                0.74014,                0.52912,                0.99732,                0.89699,                 1.2347,              0.0013149,              0.0013149,              0.0013149
                     34,                0.95542,                0.71875,                 1.2783,                0.80314,                0.63467,                0.72764,                0.52629,                 1.0094,                0.96936,                 1.3149,              0.0013039,              0.0013039,              0.0013039
                     35,                0.92428,                0.69948,                 1.2746,                0.81985,                0.69008,                0.74245,                0.54368,                 1.0139,                0.86723,                 1.2839,              0.0012929,              0.0012929,              0.0012929
                     36,                0.94634,                0.69821,                  1.291,                0.81603,                0.71526,                 0.7555,                0.53242,                 1.0205,                0.87033,                 1.2906,              0.0012819,              0.0012819,              0.0012819
                     37,                0.93901,                0.68368,                 1.2736,                0.82635,                0.67683,                0.76189,                0.54918,                0.98219,                0.86756,                 1.2581,              0.0012709,              0.0012709,              0.0012709
                     38,                0.92316,                0.67976,                  1.265,                0.79774,                0.69209,                0.73912,                0.54136,                0.95906,                0.86449,                 1.2288,              0.0012599,              0.0012599,              0.0012599
                     39,                0.91913,                0.68021,                 1.2582,                0.83962,                0.68651,                0.77609,                 0.5563,                 1.0031,                0.85928,                 1.2439,              0.0012489,              0.0012489,              0.0012489
                     40,                0.90394,                0.66174,                 1.2564,                0.77728,                0.73576,                0.76959,                0.54061,                 1.0621,                0.84339,                 1.2993,              0.0012379,              0.0012379,              0.0012379
                     41,                0.91743,                0.67045,                 1.2523,                0.80535,                0.73551,                0.77205,                 0.5535,                0.98501,                0.86628,                 1.2369,              0.0012269,              0.0012269,              0.0012269
                     42,                0.90841,                0.66565,                 1.2486,                 0.8448,                0.64182,                0.73742,                0.55097,                0.97049,                0.83153,                 1.2571,              0.0012159,              0.0012159,              0.0012159
                     43,                0.89024,                0.65137,                 1.2481,                0.76897,                 0.7335,                0.76394,                0.54842,                0.99129,                0.84837,                 1.2823,              0.0012049,              0.0012049,              0.0012049
                     44,                0.90359,                  0.659,                 1.2438,                0.79107,                0.76584,                0.77147,                 0.5819,                0.94915,                0.77514,                 1.2403,              0.0011939,              0.0011939,              0.0011939
                     45,                 0.8721,                0.64552,                 1.2342,                0.80693,                0.72324,                0.78526,                0.56277,                 1.0051,                0.78515,                 1.2904,              0.0011829,              0.0011829,              0.0011829
                     46,                0.88663,                0.63256,                 1.2409,                0.79256,                0.75566,                 0.7958,                0.56984,                 1.0164,                0.80043,                 1.2711,              0.0011719,              0.0011719,              0.0011719
                     47,                0.87419,                0.62291,                 1.2284,                0.81131,                0.69465,                0.75738,                0.55476,                0.95962,                0.81333,                 1.2622,              0.0011609,              0.0011609,              0.0011609
                     48,                0.84919,                0.60876,                 1.2182,                0.81674,                0.73779,                0.76957,                0.56743,                0.90986,                0.75237,                 1.2125,              0.0011499,              0.0011499,              0.0011499
                     49,                0.87059,                0.61376,                 1.2222,                0.78777,                0.68682,                0.77232,                0.57262,                0.91884,                0.79464,                 1.1961,              0.0011389,              0.0011389,              0.0011389
                     50,                0.84578,                 0.6095,                 1.2205,                0.81919,                0.69479,                0.75403,                0.57437,                0.93615,                0.78041,                 1.2453,              0.0011279,              0.0011279,              0.0011279
                     51,                0.85067,                0.59833,                 1.1996,                0.80087,                0.71609,                0.76098,                0.54886,                 1.0003,                0.91833,                 1.3092,              0.0011169,              0.0011169,              0.0011169
                     52,                0.84344,                 0.6029,                 1.2066,                0.78051,                0.74591,                0.78709,                0.58072,                0.97959,                0.75891,                 1.3038,              0.0011059,              0.0011059,              0.0011059
                     53,                0.85173,                0.60682,                 1.2096,                0.78045,                0.76179,                0.78162,                0.58724,                0.94272,                0.76266,                 1.1993,              0.0010949,              0.0010949,              0.0010949
                     54,                0.83987,                0.58972,                 1.2084,                0.77536,                0.78038,                0.78971,                0.59591,                0.86873,                0.75166,                  1.149,              0.0010839,              0.0010839,              0.0010839
                     55,                0.82231,                0.57816,                 1.1883,                0.79968,                0.72695,                0.77848,                 0.5745,                0.91264,                0.79853,                  1.215,              0.0010729,              0.0010729,              0.0010729
                     56,                 0.8397,                0.59594,                 1.2062,                0.83791,                0.74265,                0.78124,                0.57282,                0.97001,                0.81833,                 1.2452,              0.0010619,              0.0010619,              0.0010619
                     57,                0.82953,                0.57511,                  1.207,                0.79904,                0.79064,                0.79092,                0.60555,                0.88693,                 0.7552,                 1.1696,              0.0010509,              0.0010509,              0.0010509
                     58,                0.81337,                0.57959,                 1.1909,                0.80029,                0.72607,                0.77345,                0.57261,                0.92495,                0.82193,                 1.1905,              0.0010399,              0.0010399,              0.0010399
                     59,                 0.8153,                0.57182,                 1.1929,                0.74583,                0.76758,                0.77952,                0.58501,                0.93647,                0.73981,                 1.2105,              0.0010289,              0.0010289,              0.0010289
                     60,                0.80578,                0.56727,                 1.1756,                0.76923,                0.77892,                0.77173,                0.57194,                0.92734,                0.76028,                 1.2282,              0.0010179,              0.0010179,              0.0010179
                     61,                0.80413,                0.55668,                 1.1814,                0.85402,                0.76758,                0.80835,                0.60392,                0.91193,                0.76554,                 1.1993,              0.0010069,              0.0010069,              0.0010069
                     62,                0.77848,                0.55844,                 1.1695,                0.80442,                0.70409,                0.76325,                0.56723,                0.95311,                 0.8209,                   1.25,             0.00099587,             0.00099587,             0.00099587
                     63,                0.78782,                0.54719,                 1.1753,                0.87166,                0.74778,                 0.8128,                0.59063,                0.94161,                0.73457,                 1.2134,             0.00098486,             0.00098486,             0.00098486
                     64,                0.77924,                 0.5282,                 1.1613,                0.78454,                0.75206,                0.78086,                0.58874,                0.88825,                 0.7876,                 1.1864,             0.00097386,             0.00097386,             0.00097386
                     65,                0.79442,                0.54483,                 1.1797,                 0.8696,                0.73178,                0.79414,                0.60615,                0.87076,                0.73837,                 1.1988,             0.00096286,             0.00096286,             0.00096286
                     66,                 0.7757,                0.52898,                 1.1631,                0.74592,                0.74235,                0.77793,                0.57638,                0.87312,                0.76646,                   1.18,             0.00095186,             0.00095186,             0.00095186
                     67,                0.76235,                0.52802,                 1.1542,                0.84491,                0.69966,                0.77665,                0.57817,                  0.878,                0.81546,                  1.141,             0.00094085,             0.00094085,             0.00094085
                     68,                0.76659,                0.51863,                 1.1538,                0.79699,                0.74237,                0.77724,                 0.5851,                0.89157,                0.78898,                  1.211,             0.00092985,             0.00092985,             0.00092985
                     69,                0.76308,                0.52332,                 1.1529,                0.82534,                0.72552,                0.77949,                0.57664,                 0.9457,                0.75999,                 1.2635,             0.00091885,             0.00091885,             0.00091885
                     70,                0.77393,                0.52698,                 1.1623,                0.81811,                0.72343,                0.76865,                  0.563,                0.95441,                0.78543,                  1.246,             0.00090785,             0.00090785,             0.00090785
                     71,                0.74164,                0.52089,                 1.1421,                0.84377,                0.69924,                 0.7725,                0.56852,                0.89994,                0.75792,                 1.2033,             0.00089685,             0.00089685,             0.00089685
                     72,                0.77172,                0.52614,                  1.149,                0.81909,                0.72607,                 0.7909,                0.59965,                0.88996,                0.76406,                 1.1724,             0.00088584,             0.00088584,             0.00088584
                     73,                0.74474,                0.51884,                 1.1463,                0.79353,                0.73037,                0.75748,                0.56887,                0.88975,                0.78722,                 1.1795,             0.00087484,             0.00087484,             0.00087484
                     74,                0.72302,                0.49018,                 1.1183,                0.82059,                0.74666,                 0.7703,                  0.563,                0.91003,                 0.7913,                 1.1965,             0.00086384,             0.00086384,             0.00086384
                     75,                0.72904,                0.49702,                 1.1323,                 0.8654,                0.71754,                 0.7905,                0.59687,                0.89645,                0.73098,                 1.2208,             0.00085284,             0.00085284,             0.00085284
                     76,                0.71855,                0.50097,                 1.1349,                0.87627,                0.72781,                 0.7798,                0.59788,                0.85981,                0.73155,                  1.158,             0.00084184,             0.00084184,             0.00084184
                     77,                0.71961,                0.49885,                  1.126,                  0.783,                0.73695,                0.78212,                0.58367,                0.93058,                0.77521,                 1.2218,             0.00083083,             0.00083083,             0.00083083
                     78,                0.71918,                0.49246,                 1.1283,                0.77406,                0.76358,                0.78664,                0.60329,                0.85781,                0.76266,                 1.1921,             0.00081983,             0.00081983,             0.00081983
                     79,                0.71457,                0.48259,                 1.1251,                0.84938,                0.71352,                0.79247,                0.58898,                0.88522,                0.72634,                 1.1832,             0.00080883,             0.00080883,             0.00080883
                     80,                0.70966,                0.48743,                 1.1211,                0.88147,                0.67753,                0.77854,                0.60293,                0.85021,                0.75455,                 1.1561,             0.00079783,             0.00079783,             0.00079783
                     81,                0.68535,                  0.466,                 1.1063,                0.80877,                0.71609,                0.78544,                0.58543,                0.91066,                 0.7549,                 1.2319,             0.00078682,             0.00078682,             0.00078682
                     82,                 0.7156,                0.48208,                 1.1217,                0.77659,                0.73785,                0.77615,                0.59643,                0.89152,                0.74889,                 1.2192,             0.00077582,             0.00077582,             0.00077582
                     83,                0.70764,                0.48481,                 1.1245,                0.83829,                0.68239,                0.78289,                0.56899,                0.91097,                0.78853,                  1.175,             0.00076482,             0.00076482,             0.00076482
                     84,                0.69818,                0.47092,                 1.1097,                0.81268,                0.73227,                0.78397,                0.58283,                 0.9125,                0.79631,                 1.2096,             0.00075382,             0.00075382,             0.00075382
                     85,                0.69012,                0.46734,                 1.1101,                0.81452,                0.75034,                0.79304,                0.58984,                 0.9146,                0.78286,                 1.2147,             0.00074282,             0.00074282,             0.00074282
                     86,                0.67272,                0.45938,                 1.0978,                0.87087,                0.72428,                0.79127,                0.59863,                0.87767,                0.75044,                 1.1945,             0.00073181,             0.00073181,             0.00073181
                     87,                0.65888,                0.44345,                 1.0879,                0.75254,                0.80591,                0.80637,                0.59592,                0.88013,                0.71916,                 1.1857,             0.00072081,             0.00072081,             0.00072081
                     88,                0.67414,                0.45931,                 1.1013,                0.77954,                0.74689,                0.78661,                0.59145,                0.92298,                0.77136,                 1.2396,             0.00070981,             0.00070981,             0.00070981
                     89,                0.65813,                 0.4484,                 1.0802,                0.83778,                0.69924,                0.77942,                0.58907,                0.87708,                0.73819,                 1.1823,             0.00069881,             0.00069881,             0.00069881
                     90,                0.65685,                0.43554,                 1.0838,                0.77495,                0.78377,                0.79707,                0.60833,                0.88784,                0.75633,                 1.2202,              0.0006878,              0.0006878,              0.0006878
                     91,                0.65263,                 0.4407,                 1.0932,                 0.7833,                0.74923,                0.78122,                0.59356,                0.90071,                 0.7821,                 1.2061,              0.0006768,              0.0006768,              0.0006768
                     92,                0.66639,                 0.4468,                 1.0855,                 0.8107,                0.76637,                 0.7839,                0.59629,                0.86985,                0.73598,                 1.1754,              0.0006658,              0.0006658,              0.0006658
                     93,                0.66248,                0.44417,                 1.0871,                0.82684,                0.73495,                0.77792,                0.59187,                0.86792,                 0.7689,                 1.1634,              0.0006548,              0.0006548,              0.0006548
                     94,                0.64239,                0.44129,                 1.0821,                0.81152,                 0.7475,                0.78443,                0.59677,                0.87369,                0.72866,                 1.2153,              0.0006438,              0.0006438,              0.0006438
                     95,                0.65046,                0.43916,                 1.0733,                0.78341,                0.77501,                 0.7734,                 0.5915,                0.86449,                0.76289,                 1.1748,             0.00063279,             0.00063279,             0.00063279
                     96,                0.62695,                0.43118,                 1.0653,                0.81681,                0.74068,                0.79131,                0.59082,                0.88477,                0.75426,                 1.1777,             0.00062179,             0.00062179,             0.00062179
                     97,                0.63265,                0.43387,                 1.0753,                0.79219,                0.74346,                0.78503,                0.59028,                0.89555,                0.80808,                 1.1881,             0.00061079,             0.00061079,             0.00061079
                     98,                0.61906,                0.42797,                 1.0649,                0.81195,                0.76022,                0.77997,                0.59338,                0.88254,                 0.7634,                 1.1971,             0.00059979,             0.00059979,             0.00059979
                     99,                0.62286,                0.42559,                 1.0641,                0.81028,                0.71866,                0.79987,                0.60111,                0.87837,                0.73847,                  1.201,             0.00058878,             0.00058878,             0.00058878
                    100,                0.62654,                0.42091,                  1.074,                0.82174,                0.71113,                0.79443,                0.59659,                0.92935,                0.73963,                 1.2499,             0.00057778,             0.00057778,             0.00057778
                    101,                0.64138,                0.43574,                 1.0741,                0.86352,                 0.7165,                0.79718,                0.59756,                0.91818,                0.69631,                 1.2446,             0.00056678,             0.00056678,             0.00056678
                    102,                0.62763,                0.42132,                 1.0671,                0.84205,                0.71581,                0.77845,                0.59132,                0.91017,                0.79995,                 1.2133,             0.00055578,             0.00055578,             0.00055578
                    103,                0.62025,                0.41455,                 1.0541,                0.85735,                0.70409,                0.79703,                0.59224,                0.90036,                0.73742,                 1.2171,             0.00054478,             0.00054478,             0.00054478
                    104,                0.59396,                0.40613,                 1.0469,                0.82067,                0.74008,                0.79731,                0.61158,                0.88844,                0.70726,                 1.2192,             0.00053377,             0.00053377,             0.00053377
                    105,                0.59614,                0.40622,                 1.0528,                0.81173,                0.70991,                0.77515,                0.59394,                0.84148,                0.80291,                 1.1785,             0.00052277,             0.00052277,             0.00052277
                    106,                0.59693,                 0.4097,                 1.0578,                0.85879,                0.73484,                0.79922,                0.60345,                0.86466,                0.68237,                 1.2018,             0.00051177,             0.00051177,             0.00051177
                    107,                0.58868,                0.40195,                  1.041,                0.84015,                0.75704,                0.80847,                0.61193,                0.86419,                0.71445,                 1.1958,             0.00050077,             0.00050077,             0.00050077
                    108,                0.59952,                0.40417,                 1.0541,                0.86268,                0.73779,                0.81051,                0.62132,                0.85512,                0.68505,                 1.1887,             0.00048976,             0.00048976,             0.00048976
                    109,                0.58158,                0.40205,                 1.0367,                0.78809,                0.74008,                0.79957,                0.60639,                0.85394,                0.73727,                 1.1608,             0.00047876,             0.00047876,             0.00047876
                    110,                0.57935,                0.39604,                 1.0382,                0.83105,                0.77379,                0.80862,                0.61037,                0.88385,                0.67969,                 1.2452,             0.00046776,             0.00046776,             0.00046776
                    111,                0.57131,                0.38749,                 1.0389,                 0.8516,                0.76921,                0.81432,                0.60728,                0.90032,                0.68413,                 1.2333,             0.00045676,             0.00045676,             0.00045676
                    112,                0.57482,                0.39179,                 1.0371,                0.81401,                0.74494,                0.78948,                0.60098,                0.88037,                0.71899,                 1.2306,             0.00044576,             0.00044576,             0.00044576
                    113,                0.57834,                 0.3881,                 1.0366,                0.82434,                0.75266,                0.80565,                0.60989,                0.89597,                0.76773,                 1.2435,             0.00043475,             0.00043475,             0.00043475
                    114,                0.55879,                0.37793,                 1.0303,                0.86818,                 0.7258,                0.79685,                 0.6168,                0.85359,                0.72581,                 1.2125,             0.00042375,             0.00042375,             0.00042375
                    115,                0.55113,                0.38439,                 1.0331,                0.83993,                0.76637,                 0.8051,                0.61054,                0.87064,                0.71485,                 1.2018,             0.00041275,             0.00041275,             0.00041275
                    116,                 0.5691,                0.38481,                 1.0417,                0.83603,                0.70638,                0.78857,                0.59978,                0.87902,                0.73176,                 1.2069,             0.00040175,             0.00040175,             0.00040175
                    117,                0.55573,                0.37631,                 1.0266,                0.86226,                0.69948,                0.79245,                0.60989,                0.84552,                0.70457,                 1.1967,             0.00039074,             0.00039074,             0.00039074
                    118,                0.57069,                0.38073,                 1.0418,                 0.8466,                0.74691,                0.79695,                0.60422,                0.87359,                0.75243,                 1.2334,             0.00037974,             0.00037974,             0.00037974
                    119,                0.53692,                0.36047,                  1.022,                0.86513,                0.74014,                0.80437,                0.60806,                0.89996,                0.75775,                 1.2456,             0.00036874,             0.00036874,             0.00036874
                    120,                0.54576,                0.37366,                 1.0244,                0.84409,                0.71997,                0.79429,                0.59796,                0.91794,                0.79026,                  1.268,             0.00035774,             0.00035774,             0.00035774
                    121,                 0.5344,                0.36341,                 1.0187,                0.82657,                0.74105,                0.79861,                 0.6147,                0.86286,                0.72311,                 1.2373,             0.00034674,             0.00034674,             0.00034674
                    122,                0.53155,                0.36695,                 1.0104,                0.86141,                0.73583,                0.79769,                0.60966,                0.88371,                0.72373,                 1.2136,             0.00033573,             0.00033573,             0.00033573
                    123,                0.51831,                0.35052,                 1.0061,                0.83426,                0.73013,                0.78988,                0.60105,                 0.8734,                0.74518,                 1.2037,             0.00032473,             0.00032473,             0.00032473
                    124,                0.51449,                0.35224,                 1.0072,                0.83913,                0.72094,                0.79522,                0.61079,                 0.8591,                 0.7374,                 1.2262,             0.00031373,             0.00031373,             0.00031373
                    125,                0.52735,                0.34961,                 1.0157,                0.85421,                 0.7541,                0.81085,                0.61887,                0.86127,                0.71135,                 1.2011,             0.00030273,             0.00030273,             0.00030273
                    126,                0.51398,                0.35439,                 1.0127,                 0.8706,                0.69477,                0.77566,                0.59917,                0.88364,                0.76901,                 1.2186,             0.00029172,             0.00029172,             0.00029172
                    127,                0.51338,                0.35004,                 1.0062,                0.87337,                0.72024,                0.78928,                0.61474,                0.84322,                0.73717,                 1.1988,             0.00028072,             0.00028072,             0.00028072
                    128,                0.51113,                0.34683,                 1.0073,                0.82983,                0.72993,                0.79287,                0.61142,                0.87314,                0.75928,                 1.2171,             0.00026972,             0.00026972,             0.00026972
                    129,                0.50832,                0.35046,                 1.0037,                0.87417,                0.69836,                0.79526,                0.60375,                0.91593,                0.75447,                 1.2504,             0.00025872,             0.00025872,             0.00025872
                    130,                0.50442,                 0.3422,                 1.0051,                0.80117,                 0.7685,                0.81742,                0.61672,                0.87105,                0.71207,                 1.2078,             0.00024772,             0.00024772,             0.00024772
                    131,                0.50459,                0.35322,                 1.0034,                0.84505,                 0.7595,                0.81885,                0.62676,                0.87968,                0.68273,                  1.237,             0.00023671,             0.00023671,             0.00023671
                    132,                0.50806,                0.34739,                0.99956,                0.82874,                0.75439,                0.80065,                0.61202,                0.86918,                0.72628,                 1.2233,             0.00022571,             0.00022571,             0.00022571
                    133,                0.50248,                0.34892,                 1.0061,                0.84206,                0.74237,                0.80926,                0.62509,                0.86133,                0.72657,                 1.2127,             0.00021471,             0.00021471,             0.00021471
                    134,                0.50739,                0.35306,                  1.012,                0.80267,                0.77635,                0.81281,                0.61938,                0.85061,                0.71264,                 1.1986,             0.00020371,             0.00020371,             0.00020371
                    135,                0.50228,                0.34421,                 1.0025,                0.84972,                0.72295,                0.80813,                0.61943,                0.85094,                0.72474,                 1.1986,             0.00019271,             0.00019271,             0.00019271
                    136,                0.48952,                0.34108,                0.99279,                0.86325,                0.71764,                0.79715,                0.61337,                0.84661,                0.73213,                 1.1942,              0.0001817,              0.0001817,              0.0001817
                    137,                0.49788,                0.34005,                0.98935,                0.81274,                0.74723,                0.79969,                0.62604,                0.83361,                0.72183,                 1.1887,              0.0001707,              0.0001707,              0.0001707
                    138,                 0.4853,                0.33712,                0.98787,                0.83599,                0.73118,                0.79465,                0.60776,                0.85482,                0.74727,                 1.1981,              0.0001597,              0.0001597,              0.0001597
                    139,                0.47149,                 0.3226,                0.98556,                 0.8397,                0.72251,                0.79699,                0.61673,                0.85625,                 0.7514,                 1.2134,              0.0001487,              0.0001487,              0.0001487
                    140,                0.49068,                0.33805,                0.99923,                0.84399,                0.74972,                0.79799,                0.62061,                0.84368,                 0.7347,                 1.2207,             0.00013769,             0.00013769,             0.00013769
                    141,                0.46874,                0.31691,                0.97552,                0.86303,                0.73991,                0.80892,                0.61943,                0.85146,                0.71427,                  1.225,             0.00012669,             0.00012669,             0.00012669
                    142,                0.45435,                0.28937,                0.96658,                0.83233,                0.75465,                0.80847,                0.61887,                0.85727,                0.70882,                 1.2363,             0.00011569,             0.00011569,             0.00011569
                    143,                0.44585,                0.28512,                0.95548,                0.83219,                0.75259,                0.81174,                0.62111,                0.83944,                0.70458,                  1.215,             0.00010469,             0.00010469,             0.00010469
                    144,                0.43364,                0.27902,                0.94569,                0.84756,                0.73307,                0.80942,                0.61968,                0.85194,                0.70958,                 1.2427,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    145,                0.42538,                0.26844,                0.94442,                0.85119,                0.72247,                0.81141,                0.62738,                0.84704,                 0.7116,                 1.2266,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    146,                0.42518,                0.27428,                0.94495,                  0.842,                0.72552,                0.81308,                0.62947,                0.86126,                0.71906,                 1.2447,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    147,                0.41634,                0.26601,                0.93721,                0.83815,                0.71838,                0.80393,                0.62407,                0.86185,                 0.7222,                 1.2575,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    148,                0.41936,                0.26642,                0.93596,                0.83331,                 0.7256,                0.80692,                0.62228,                0.85667,                0.72725,                 1.2428,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    149,                0.41423,                0.26629,                0.94169,                0.85019,                0.70821,                0.80303,                0.61944,                0.85676,                0.74013,                 1.2436,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    150,                0.40628,                0.25652,                0.93116,                0.85698,                0.70683,                0.80103,                  0.622,                0.85556,                0.73612,                 1.2414,             2.7672e-05,             2.7672e-05,             2.7672e-05
