                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.98301,                0.80046,                 1.2774,                0.92606,                0.71384,                0.82198,                0.59482,                 1.0065,                0.84877,                  1.395,             0.00090785,             0.00090785,             0.00090785
                     25,                0.99447,                0.78084,                 1.2901,                0.92344,                0.73392,                0.84535,                0.60126,                 1.0831,                0.91772,                 1.4175,             0.00087484,             0.00087484,             0.00087484
                     26,                0.98201,                0.78041,                 1.2763,                0.80644,                0.80683,                0.83791,                0.60829,                  1.069,                0.81788,                 1.4526,             0.00084184,             0.00084184,             0.00084184
                     27,                 0.9572,                0.74081,                 1.2564,                 0.8968,                0.76812,                0.83202,                0.57353,                  1.134,                0.84966,                 1.4859,             0.00080883,             0.00080883,             0.00080883
                     28,                0.94476,                0.74106,                 1.2555,                0.88813,                0.74956,                0.83527,                0.60489,                 1.0021,                0.75735,                 1.3586,             0.00077582,             0.00077582,             0.00077582
                     29,                0.95877,                0.74186,                 1.2584,                0.86388,                0.75833,                0.82663,                0.58703,                 1.1167,                0.83668,                 1.4056,             0.00074282,             0.00074282,             0.00074282
                     30,                0.91502,                0.71667,                 1.2353,                0.87526,                0.75702,                0.82703,                0.59982,                 1.0054,                0.75264,                  1.348,             0.00070981,             0.00070981,             0.00070981
                     31,                0.92025,                0.70673,                 1.2341,                 0.8264,                0.79004,                 0.8499,                0.61347,                 1.0901,                0.76263,                 1.5087,              0.0006768,              0.0006768,              0.0006768
                     32,                0.89169,                0.68874,                 1.2265,                0.84302,                 0.7498,                0.81729,                0.57752,                 1.0594,                0.85532,                 1.4408,              0.0006438,              0.0006438,              0.0006438
                     33,                0.89878,                0.69219,                 1.2243,                 0.8277,                0.77347,                0.82697,                0.59267,                0.97118,                0.77584,                 1.3885,             0.00061079,             0.00061079,             0.00061079
                     34,                0.86217,                0.66624,                 1.2051,                0.79775,                0.78829,                0.82967,                0.61628,                0.92071,                0.73018,                 1.3055,             0.00057778,             0.00057778,             0.00057778
                     35,                0.85731,                0.66916,                 1.2001,                0.88921,                0.74956,                0.82733,                0.60928,                0.96019,                0.70685,                 1.3069,             0.00054478,             0.00054478,             0.00054478
                     36,                0.87496,                0.64813,                 1.1963,                0.84134,                0.79055,                0.85815,                 0.6444,                0.93648,                 0.6671,                 1.3385,             0.00051177,             0.00051177,             0.00051177
                     37,                0.85607,                0.63991,                  1.194,                0.86522,                0.80251,                0.84465,                0.63671,                0.95814,                0.70379,                 1.3115,             0.00047876,             0.00047876,             0.00047876
                     38,                0.84814,                0.64422,                  1.193,                0.86088,                0.81814,                0.87456,                0.64874,                 1.0093,                  0.689,                 1.4007,             0.00044576,             0.00044576,             0.00044576
                     39,                0.83687,                0.62896,                 1.1753,                0.86215,                 0.7593,                0.86452,                  0.658,                0.92102,                0.65257,                 1.3351,             0.00041275,             0.00041275,             0.00041275
                     40,                0.81974,                0.60323,                 1.1684,                 0.8922,                0.75282,                0.84975,                0.63253,                0.96877,                0.73095,                 1.3605,             0.00037974,             0.00037974,             0.00037974
                     41,                0.88228,                0.66559,                 1.2148,                0.83117,                 0.7881,                0.85753,                0.64205,                0.95959,                0.73299,                 1.3604,             0.00034674,             0.00034674,             0.00034674
                     42,                0.84458,                0.60333,                  1.187,                0.85048,                0.75219,                0.84285,                0.62904,                0.90015,                0.70834,                 1.2785,             0.00031373,             0.00031373,             0.00031373
                     43,                0.80956,                0.56559,                 1.1682,                0.81357,                0.81266,                0.85204,                0.64401,                 0.9424,                0.68233,                 1.3563,             0.00028072,             0.00028072,             0.00028072
                     44,                0.79811,                0.53823,                  1.157,                0.83793,                0.79222,                0.85502,                0.65003,                0.94514,                0.67523,                 1.3879,             0.00024772,             0.00024772,             0.00024772
                     45,                0.77445,                 0.5196,                 1.1329,                0.81446,                0.80894,                0.86023,                0.64016,                0.95202,                0.68898,                 1.3657,             0.00021471,             0.00021471,             0.00021471
                     46,                0.76323,                0.51912,                 1.1338,                 0.8333,                0.80158,                0.87047,                0.65639,                0.92944,                0.65602,                 1.3884,              0.0001817,              0.0001817,              0.0001817
                     47,                0.74384,                0.50081,                 1.1052,                0.91532,                0.73009,                0.86437,                0.64801,                0.95854,                0.64528,                 1.4166,              0.0001487,              0.0001487,              0.0001487
                     48,                0.73702,                0.49238,                 1.1029,                0.90462,                0.74929,                0.85755,                0.64785,                0.93555,                0.66745,                 1.3847,             0.00011569,             0.00011569,             0.00011569
                     49,                0.72553,                0.49043,                    1.1,                0.88211,                0.76535,                0.86328,                0.65629,                0.92405,                0.69059,                 1.3899,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                0.70694,                0.47098,                 1.0894,                0.88346,                0.76434,                0.85902,                0.65003,                0.92576,                0.69344,                  1.406,             4.9677e-05,             4.9677e-05,             4.9677e-05
