                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.1494,                0.97758,                 1.3967,                0.70201,                0.61113,                0.61614,                0.36228,                 1.5176,                 1.5222,                 1.7934,              0.0016142,              0.0016142,              0.0016142
                     18,                 1.1269,                0.97657,                 1.3926,                0.79075,                0.74204,                0.74712,                0.46755,                 1.3505,                 1.1979,                  1.707,              0.0016109,              0.0016109,              0.0016109
                     19,                 1.1599,                 0.9514,                 1.4081,                 0.8562,                0.63175,                0.74418,                0.49916,                 1.2343,                 1.1178,                 1.5501,              0.0016076,              0.0016076,              0.0016076
                     20,                 1.1157,                0.94596,                 1.3811,                0.71548,                0.68073,                0.70761,                0.42816,                 1.2919,                 1.2219,                 1.6072,              0.0016043,              0.0016043,              0.0016043
                     21,                 1.1169,                0.92625,                 1.3712,                0.68503,                0.57862,                0.59807,                0.36824,                 1.6011,                 1.4173,                 1.8537,               0.001601,               0.001601,               0.001601
                     22,                 1.1035,                0.91347,                 1.3618,                0.79426,                0.62571,                0.68473,                0.45018,                 1.2752,                 1.3537,                 1.5266,              0.0015977,              0.0015977,              0.0015977
                     23,                   1.08,                 0.8899,                 1.3438,                0.84868,                0.66004,                0.73605,                0.47688,                 1.2803,                 1.1992,                 1.5714,              0.0015944,              0.0015944,              0.0015944
                     24,                 1.0968,                0.88885,                 1.3677,                0.80042,                0.72715,                0.77089,                0.51307,                 1.2406,                 1.0563,                  1.476,              0.0015911,              0.0015911,              0.0015911
                     25,                 1.0803,                0.87155,                 1.3474,                0.80494,                0.69983,                0.74608,                 0.5184,                 1.1869,                 1.1703,                 1.4693,              0.0015878,              0.0015878,              0.0015878
                     26,                 1.0777,                0.87667,                 1.3389,                0.82867,                0.71597,                0.78179,                0.55612,                 1.0803,                  1.215,                 1.4057,              0.0015845,              0.0015845,              0.0015845
                     27,                 1.0552,                 0.8515,                 1.3491,                0.74142,                0.66473,                0.69789,                0.46655,                 1.2699,                 1.2664,                 1.5099,              0.0015812,              0.0015812,              0.0015812
                     28,                 1.0471,                0.82696,                 1.3214,                0.83812,                 0.7158,                0.79657,                0.52873,                 1.2335,                 1.0069,                 1.4981,              0.0015779,              0.0015779,              0.0015779
                     29,                 1.0354,                 0.8335,                 1.3115,                0.74081,                0.70993,                0.74275,                0.50299,                 1.2474,                 1.0988,                 1.5246,              0.0015746,              0.0015746,              0.0015746
                     30,                 1.0497,                0.84161,                 1.3297,                0.84592,                0.70133,                0.75061,                   0.52,                 1.1985,                 1.0617,                 1.5254,              0.0015713,              0.0015713,              0.0015713
                     31,                 1.0433,                0.80669,                 1.3229,                0.80335,                0.67086,                 0.7313,                0.46519,                 1.3738,                 1.1676,                 1.6173,               0.001568,               0.001568,               0.001568
                     32,                  1.028,                0.80976,                 1.3074,                0.79945,                0.69385,                0.71251,                0.46087,                 1.3348,                 1.2318,                 1.6177,              0.0015647,              0.0015647,              0.0015647
                     33,                  1.007,                0.80442,                 1.3017,                0.79258,                0.74805,                0.75602,                0.47936,                   1.31,                 1.2711,                 1.5833,              0.0015614,              0.0015614,              0.0015614
                     34,                0.99832,                0.78056,                 1.2938,                0.77711,                0.71517,                0.75472,                0.51093,                 1.2161,                 1.0859,                 1.5198,              0.0015581,              0.0015581,              0.0015581
                     35,                 1.0171,                0.79724,                 1.3006,                0.82615,                0.71597,                0.77823,                0.52474,                 1.2337,                 1.0554,                 1.4815,              0.0015548,              0.0015548,              0.0015548
                     36,                 1.0071,                0.78284,                 1.2975,                0.82936,                0.63815,                0.70586,                 0.4598,                 1.2442,                 1.1689,                 1.5107,              0.0015515,              0.0015515,              0.0015515
                     37,                 1.0133,                0.79429,                 1.3035,                0.74923,                 0.5849,                0.64358,                0.41341,                 1.3239,                 1.5499,                  1.531,              0.0015482,              0.0015482,              0.0015482
                     38,                0.99371,                0.76557,                 1.2908,                0.87845,                0.68168,                0.75449,                0.45422,                 1.4551,                 1.1608,                 1.6931,              0.0015449,              0.0015449,              0.0015449
                     39,                0.97333,                0.74941,                 1.2751,                 0.8527,                0.63619,                0.70327,                0.46926,                 1.2637,                  1.208,                 1.6004,              0.0015416,              0.0015416,              0.0015416
                     40,                0.97284,                 0.7593,                 1.2703,                0.82614,                0.72403,                0.75842,                0.54247,                 1.1477,                 1.0353,                 1.4236,              0.0015383,              0.0015383,              0.0015383
                     41,                0.97871,                0.74954,                  1.271,                0.87973,                0.68017,                0.76009,                0.51873,                 1.1864,                 1.0895,                 1.4515,               0.001535,               0.001535,               0.001535
                     42,                0.95424,                0.73907,                  1.261,                0.82769,                0.71612,                0.79692,                0.55825,                 1.1453,                0.97218,                 1.4294,              0.0015317,              0.0015317,              0.0015317
                     43,                 0.9725,                0.74934,                 1.2559,                 0.8324,                0.72837,                0.78876,                0.55845,                 1.1105,                0.98562,                 1.4036,              0.0015284,              0.0015284,              0.0015284
                     44,                0.96706,                0.73087,                 1.2711,                0.85548,                0.77121,                0.82294,                0.56574,                 1.1563,                0.90922,                 1.4469,              0.0015251,              0.0015251,              0.0015251
                     45,                0.97668,                0.74491,                 1.2708,                0.81311,                0.74571,                0.80829,                0.59529,                 1.0482,                0.87451,                 1.3595,              0.0015218,              0.0015218,              0.0015218
                     46,                0.94068,                0.71149,                 1.2475,                0.83981,                0.75702,                0.80899,                0.51217,                 1.2766,                 1.0241,                 1.4878,              0.0015185,              0.0015185,              0.0015185
                     47,                0.95833,                0.73279,                 1.2666,                0.79948,                0.67109,                0.72271,                0.46508,                 1.3884,                 1.2808,                 1.6147,              0.0015152,              0.0015152,              0.0015152
                     48,                0.96113,                  0.733,                 1.2565,                0.83172,                0.72213,                0.79348,                0.54967,                 1.1151,                0.99016,                 1.5021,              0.0015119,              0.0015119,              0.0015119
                     49,                0.94781,                0.69802,                 1.2456,                0.81764,                0.71793,                0.76399,                0.52434,                 1.1741,                0.96134,                 1.4746,              0.0015086,              0.0015086,              0.0015086
                     50,                0.94307,                0.70488,                 1.2495,                0.79082,                0.78234,                0.82156,                0.57357,                 1.0871,                0.83742,                 1.4043,              0.0015053,              0.0015053,              0.0015053
                     51,                0.93997,                0.69912,                 1.2383,                0.86807,                0.71352,                0.80696,                0.56553,                 1.1166,                0.87257,                 1.3636,               0.001502,               0.001502,               0.001502
                     52,                 0.9253,                0.70161,                 1.2439,                0.80552,                0.74474,                0.79366,                0.52156,                 1.1902,                0.99278,                 1.4433,              0.0014987,              0.0014987,              0.0014987
                     53,                0.92851,                0.69864,                 1.2343,                0.90237,                0.70105,                0.78298,                0.54871,                  1.158,                0.98938,                 1.4323,              0.0014954,              0.0014954,              0.0014954
                     54,                0.91882,                0.68572,                 1.2346,                 0.8279,                 0.7638,                0.81533,                0.56362,                 1.1355,                0.93567,                 1.4642,              0.0014921,              0.0014921,              0.0014921
                     55,                0.91693,                0.67603,                 1.2276,                0.85145,                0.69451,                0.77134,                0.51747,                 1.2577,                 1.0242,                  1.614,              0.0014888,              0.0014888,              0.0014888
                     56,                0.90558,                0.66217,                 1.2196,                0.84319,                0.62013,                0.69252,                0.42637,                 1.4397,                  1.356,                 1.9699,              0.0014855,              0.0014855,              0.0014855
                     57,                0.89221,                0.67223,                 1.2207,                 0.8762,                0.67564,                0.77516,                0.54568,                 1.1211,                0.91887,                 1.4789,              0.0014822,              0.0014822,              0.0014822
                     58,                0.88432,                0.65752,                 1.2063,                0.88015,                0.74853,                0.82512,                0.58491,                 1.0478,                0.86152,                 1.3905,              0.0014789,              0.0014789,              0.0014789
                     59,                0.89142,                0.66171,                 1.2149,                0.89228,                0.72517,                0.80881,                0.57131,                 1.1235,                0.86626,                 1.4605,              0.0014756,              0.0014756,              0.0014756
                     60,                0.87757,                0.65827,                 1.2012,                0.83028,                 0.7129,                0.79096,                0.55872,                 1.1041,                 0.9339,                 1.3791,              0.0014723,              0.0014723,              0.0014723
                     61,                0.88137,                0.65196,                 1.2072,                0.84909,                0.71617,                0.80208,                0.55226,                 1.1074,                0.89373,                 1.3947,               0.001469,               0.001469,               0.001469
                     62,                0.89579,                0.65807,                 1.2135,                0.78915,                0.72486,                0.75743,                0.50658,                 1.2798,                 1.0821,                 1.5397,              0.0014657,              0.0014657,              0.0014657
                     63,                0.89561,                0.65112,                 1.2036,                0.81593,                0.60634,                0.69019,                0.46737,                 1.3026,                  1.319,                 1.5704,              0.0014624,              0.0014624,              0.0014624
                     64,                0.87759,                0.64091,                 1.2004,                0.83214,                0.75702,                 0.7958,                0.57434,                 1.0534,                0.93405,                 1.3786,              0.0014591,              0.0014591,              0.0014591
                     65,                0.87796,                0.64663,                 1.1941,                0.83898,                0.77373,                0.81504,                0.58711,                 1.0675,                0.85721,                 1.3733,              0.0014558,              0.0014558,              0.0014558
                     66,                0.88103,                0.64928,                 1.2055,                0.85958,                0.69781,                0.76976,                0.51897,                 1.2007,                 1.0013,                 1.4577,              0.0014525,              0.0014525,              0.0014525
                     67,                0.87524,                 0.6422,                 1.2059,                0.86425,                0.73763,                0.78297,                0.55892,                 1.0825,                0.92728,                 1.4125,              0.0014492,              0.0014492,              0.0014492
                     68,                0.86376,                0.62986,                  1.189,                0.88152,                0.71119,                0.80784,                 0.5537,                 1.1356,                0.93973,                 1.4062,              0.0014459,              0.0014459,              0.0014459
                     69,                0.86192,                0.62837,                 1.1873,                0.88243,                0.73987,                 0.8275,                0.57458,                 1.0668,                0.84617,                 1.3177,              0.0014426,              0.0014426,              0.0014426
                     70,                0.87734,                0.63153,                 1.2108,                0.88524,                0.73227,                0.81013,                0.57712,                 1.0585,                0.89767,                 1.3881,              0.0014393,              0.0014393,              0.0014393
                     71,                0.84802,                0.63025,                 1.1895,                0.83808,                0.72786,                0.79605,                0.55669,                 1.1259,                0.93623,                 1.3933,               0.001436,               0.001436,               0.001436
                     72,                0.87376,                0.62094,                 1.1877,                0.86097,                0.75329,                0.79219,                 0.5248,                 1.1657,                0.89345,                 1.4667,              0.0014327,              0.0014327,              0.0014327
                     73,                0.85615,                0.61631,                 1.1903,                0.90293,                0.70114,                0.80817,                0.58862,                 1.0618,                0.84972,                 1.3936,              0.0014294,              0.0014294,              0.0014294
                     74,                0.85344,                0.62121,                 1.1841,                0.81779,                0.71427,                0.78055,                0.54981,                 1.1411,                0.98887,                 1.4701,              0.0014261,              0.0014261,              0.0014261
                     75,                0.86273,                0.61351,                 1.1901,                0.92728,                0.67875,                0.79914,                0.55646,                 1.1366,                 1.0629,                 1.4433,              0.0014228,              0.0014228,              0.0014228
                     76,                0.82421,                0.59812,                 1.1689,                0.85494,                0.74536,                0.78404,                0.56481,                 1.0975,                0.88791,                 1.4104,              0.0014195,              0.0014195,              0.0014195
                     77,                0.82069,                0.58512,                 1.1598,                0.84214,                0.75551,                0.80726,                0.57397,                 1.0982,                0.86788,                 1.3958,              0.0014161,              0.0014161,              0.0014161
                     78,                0.81487,                 0.5891,                 1.1648,                0.84265,                0.75622,                0.79644,                0.57568,                 1.0478,                 0.8345,                 1.3299,              0.0014128,              0.0014128,              0.0014128
                     79,                0.82762,                0.59637,                 1.1633,                0.87624,                0.73075,                0.80019,                0.55471,                 1.0842,                0.85747,                 1.3635,              0.0014095,              0.0014095,              0.0014095
                     80,                 0.8161,                0.58674,                 1.1559,                0.85865,                0.73685,                0.79786,                0.54641,                 1.0984,                0.90456,                 1.3839,              0.0014062,              0.0014062,              0.0014062
                     81,                0.82675,                 0.5792,                  1.169,                0.81332,                0.75506,                0.79417,                0.56024,                 1.0626,                0.91372,                 1.4075,              0.0014029,              0.0014029,              0.0014029
                     82,                0.81711,                0.60246,                 1.1576,                0.89018,                0.74283,                0.82209,                0.59279,                 1.0175,                0.85875,                  1.338,              0.0013996,              0.0013996,              0.0013996
                     83,                0.84701,                 0.5953,                 1.1892,                0.86747,                0.77931,                0.83224,                0.61245,                0.97143,                0.75917,                  1.291,              0.0013963,              0.0013963,              0.0013963
                     84,                0.80477,                0.57291,                 1.1459,                0.82231,                0.76349,                0.82767,                 0.6038,                 1.0287,                0.85449,                 1.3605,               0.001393,               0.001393,               0.001393
                     85,                0.80246,                0.57455,                  1.143,                0.90391,                0.71606,                0.82174,                0.60545,                 1.0285,                 0.8088,                  1.369,              0.0013897,              0.0013897,              0.0013897
                     86,                0.79716,                0.57197,                 1.1549,                0.81916,                0.71073,                0.78312,                0.55998,                 1.1191,                 0.9321,                 1.3931,              0.0013864,              0.0013864,              0.0013864
                     87,                0.80721,                0.58125,                 1.1626,                0.92425,                0.75178,                 0.8275,                0.60888,                 1.0097,                0.78324,                 1.3285,              0.0013831,              0.0013831,              0.0013831
                     88,                0.80999,                0.56841,                 1.1489,                0.89651,                0.72223,                0.79322,                0.57416,                 1.0571,                0.87354,                 1.3649,              0.0013798,              0.0013798,              0.0013798
                     89,                0.79406,                0.55922,                 1.1489,                0.86098,                0.75456,                0.81401,                0.58092,                 1.0535,                0.82847,                  1.401,              0.0013765,              0.0013765,              0.0013765
                     90,                0.79827,                0.55585,                 1.1382,                0.83661,                0.76172,                0.80316,                0.57929,                  1.069,                0.86871,                 1.3487,              0.0013732,              0.0013732,              0.0013732
                     91,                0.80417,                0.57273,                 1.1525,                0.88402,                0.72535,                0.79516,                0.56167,                 1.0633,                0.91328,                 1.4131,              0.0013699,              0.0013699,              0.0013699
                     92,                0.79056,                0.56358,                 1.1439,                0.86804,                0.66907,                0.76158,                0.51693,                 1.1921,                 1.0041,                 1.5457,              0.0013666,              0.0013666,              0.0013666
                     93,                0.79521,                0.56135,                 1.1386,                0.84455,                0.74312,                0.78207,                0.54201,                 1.0802,                0.96916,                 1.4004,              0.0013633,              0.0013633,              0.0013633
                     94,                0.81083,                0.58094,                 1.1515,                0.85548,                0.78436,                0.81641,                0.58018,                 1.0485,                0.85166,                 1.3699,                0.00136,                0.00136,                0.00136
                     95,                0.80703,                  0.576,                 1.1452,                0.89556,                0.74014,                0.82507,                0.59619,                0.98769,                0.81145,                 1.3563,              0.0013567,              0.0013567,              0.0013567
                     96,                0.77758,                0.54648,                 1.1372,                0.84315,                0.74058,                0.82166,                0.60013,                 1.0524,                 0.8505,                 1.3476,              0.0013534,              0.0013534,              0.0013534
                     97,                 0.7871,                0.54406,                 1.1389,                 0.9032,                0.75979,                0.83051,                0.60684,                 1.0139,                 0.8457,                 1.3328,              0.0013501,              0.0013501,              0.0013501
                     98,                0.77102,                0.54673,                 1.1287,                0.87244,                0.76015,                0.82646,                0.59183,                 1.0568,                0.82065,                 1.3873,              0.0013468,              0.0013468,              0.0013468
                     99,                0.76315,                0.55331,                 1.1309,                0.85181,                0.73821,                0.80359,                0.58109,                 1.0282,                0.85181,                  1.295,              0.0013435,              0.0013435,              0.0013435
                    100,                0.78208,                0.55521,                 1.1301,                0.87122,                0.68097,                0.79079,                0.56778,                 1.0514,                0.92573,                 1.3764,              0.0013402,              0.0013402,              0.0013402
                    101,                0.77126,                0.54206,                 1.1369,                0.84288,                0.75774,                0.82294,                0.58517,                 1.0605,                0.83833,                 1.3645,              0.0013369,              0.0013369,              0.0013369
                    102,                0.76459,                0.54273,                  1.131,                0.89853,                0.69821,                0.81195,                0.59055,                 1.0098,                0.88878,                 1.3329,              0.0013336,              0.0013336,              0.0013336
                    103,                0.75515,                0.52971,                 1.1296,                0.89714,                0.71799,                0.80564,                0.58394,                0.98545,                0.87728,                 1.3199,              0.0013303,              0.0013303,              0.0013303
                    104,                0.78141,                0.54474,                 1.1319,                0.80213,                0.71304,                0.76067,                0.54286,                 1.1138,                 1.0146,                 1.4173,               0.001327,               0.001327,               0.001327
                    105,                0.76938,                0.54587,                 1.1199,                0.86206,                0.71079,                 0.7994,                 0.5573,                 1.0906,                0.81119,                  1.433,              0.0013237,              0.0013237,              0.0013237
                    106,                0.75498,                0.53659,                 1.1158,                0.88707,                0.76061,                0.84615,                0.62005,                 1.0395,                0.80648,                 1.3638,              0.0013204,              0.0013204,              0.0013204
                    107,                0.76008,                0.52772,                 1.1133,                0.91274,                0.74423,                0.81073,                0.58188,                 1.0701,                0.93323,                 1.3662,              0.0013171,              0.0013171,              0.0013171
                    108,                0.74001,                 0.5214,                 1.1116,                0.86833,                 0.7232,                0.81192,                 0.5877,                 1.0656,                0.86379,                  1.375,              0.0013138,              0.0013138,              0.0013138
                    109,                0.74261,                0.52793,                 1.1247,                0.88076,                0.74956,                0.81575,                0.57137,                 1.0675,                  0.818,                 1.3577,              0.0013105,              0.0013105,              0.0013105
                    110,                0.75124,                0.52531,                 1.1188,                0.85714,                0.75075,                0.78562,                0.56147,                 1.1517,                 0.8901,                 1.4677,              0.0013072,              0.0013072,              0.0013072
                    111,                0.76231,                0.53242,                 1.1126,                0.92743,                 0.6505,                0.78191,                0.56058,                 1.1117,                0.92397,                 1.4353,              0.0013039,              0.0013039,              0.0013039
                    112,                0.74214,                0.51731,                 1.1146,                0.82106,                0.77283,                0.81576,                0.59061,                 1.0124,                0.84746,                 1.3795,              0.0013006,              0.0013006,              0.0013006
                    113,                0.75697,                0.52314,                 1.1109,                0.85315,                0.77556,                0.83046,                0.62019,                0.98836,                0.80781,                 1.3588,              0.0012973,              0.0012973,              0.0012973
                    114,                0.72981,                0.51248,                 1.1055,                0.87671,                0.72646,                0.82845,                0.60745,                 1.0302,                 0.8525,                 1.3555,               0.001294,               0.001294,               0.001294
                    115,                0.74065,                0.50958,                 1.1099,                0.83384,                0.78638,                0.83168,                0.60847,                0.96308,                0.80279,                  1.272,              0.0012907,              0.0012907,              0.0012907
                    116,                0.73755,                0.51463,                 1.1073,                0.88292,                0.73233,                0.82814,                 0.6019,                 1.0191,                0.78494,                 1.3839,              0.0012874,              0.0012874,              0.0012874
                    117,                0.74189,                0.51607,                 1.1043,                0.87174,                0.71227,                0.77583,                0.53979,                 1.1512,                0.95684,                 1.5068,              0.0012841,              0.0012841,              0.0012841
                    118,                0.74576,                0.51391,                 1.1171,                0.85922,                0.73241,                0.78751,                0.56966,                 1.0666,                0.91749,                 1.3913,              0.0012808,              0.0012808,              0.0012808
                    119,                0.72516,                0.51356,                 1.1037,                0.82447,                 0.7779,                0.81663,                0.58391,                 1.0532,                0.88126,                 1.4367,              0.0012775,              0.0012775,              0.0012775
                    120,                0.73017,                0.50713,                 1.1004,                0.86912,                0.77821,                 0.8149,                0.58297,                 1.0293,                0.83275,                 1.3734,              0.0012742,              0.0012742,              0.0012742
                    121,                0.72321,                0.50263,                 1.1057,                0.84835,                0.75221,                0.80644,                0.57639,                  1.032,                0.82335,                  1.356,              0.0012709,              0.0012709,              0.0012709
                    122,                0.73162,                0.51824,                 1.1104,                0.88358,                0.75227,                0.81856,                0.60059,                 1.0522,                 0.9041,                 1.3857,              0.0012676,              0.0012676,              0.0012676
                    123,                0.73448,                0.51124,                 1.1015,                0.80506,                 0.7428,                0.80838,                0.59455,                 1.0168,                0.84512,                 1.3343,              0.0012643,              0.0012643,              0.0012643
                    124,                0.69938,                0.49377,                 1.0783,                0.84814,                0.74511,                0.83589,                0.59098,                 1.0554,                0.80358,                 1.4065,               0.001261,               0.001261,               0.001261
                    125,                0.72283,                0.50552,                 1.1005,                0.85935,                0.72113,                0.80913,                 0.5869,                 1.0064,                 0.8604,                 1.3558,              0.0012577,              0.0012577,              0.0012577
                    126,                0.71168,                0.49139,                 1.0963,                0.82977,                0.77034,                0.83702,                0.58901,                 1.0536,                0.78109,                 1.3775,              0.0012544,              0.0012544,              0.0012544
                    127,                0.71803,                0.49012,                 1.0926,                0.81819,                 0.7649,                 0.8018,                0.52788,                 1.2792,                0.96124,                 1.5458,              0.0012511,              0.0012511,              0.0012511
                    128,                0.71791,                0.50298,                 1.1037,                0.88478,                0.75566,                0.81781,                0.57983,                 1.0348,                0.78079,                   1.37,              0.0012478,              0.0012478,              0.0012478
                    129,                0.70876,                0.48996,                 1.0849,                 0.8924,                0.75108,                0.80888,                0.59344,                 1.0461,                0.79706,                 1.3889,              0.0012445,              0.0012445,              0.0012445
                    130,                0.72057,                0.50104,                 1.0906,                0.84345,                0.76892,                0.80121,                0.57872,                 1.0762,                 0.8894,                  1.418,              0.0012412,              0.0012412,              0.0012412
                    131,                0.70357,                0.48483,                 1.0993,                0.86832,                0.73609,                0.81589,                0.59725,                 1.0138,                0.83219,                 1.3631,              0.0012379,              0.0012379,              0.0012379
                    132,                0.70483,                0.48051,                  1.094,                0.91231,                0.71619,                0.81713,                0.60324,                0.99384,                0.81579,                 1.3292,              0.0012346,              0.0012346,              0.0012346
                    133,                0.70139,                0.48751,                 1.0897,                0.85449,                0.75122,                 0.8096,                 0.6083,                0.96342,                0.81017,                 1.3292,              0.0012313,              0.0012313,              0.0012313
                    134,                0.69661,                0.48811,                 1.0859,                0.91363,                0.74297,                0.83066,                0.59758,                 1.0683,                0.82887,                 1.4089,               0.001228,               0.001228,               0.001228
                    135,                 0.7108,                0.49341,                 1.0971,                0.90258,                0.77265,                0.83764,                0.61114,                 1.0092,                0.78353,                 1.4178,              0.0012247,              0.0012247,              0.0012247
                    136,                 0.6917,                0.48682,                 1.0788,                0.89366,                0.74511,                0.79548,                0.56938,                 1.0974,                0.88066,                 1.4523,              0.0012214,              0.0012214,              0.0012214
                    137,                0.69865,                0.48958,                  1.083,                0.83187,                0.73669,                0.78786,                0.55337,                 1.1209,                0.90129,                 1.5264,              0.0012181,              0.0012181,              0.0012181
                    138,                0.68439,                0.48082,                 1.0803,                0.81361,                0.79424,                0.82282,                0.59609,                 1.0331,                0.77829,                 1.4475,              0.0012148,              0.0012148,              0.0012148
                    139,                0.69229,                 0.4831,                  1.082,                0.87151,                0.79769,                0.82825,                0.61477,                 1.0176,                0.74983,                 1.3841,              0.0012115,              0.0012115,              0.0012115
                    140,                0.70128,                0.48793,                 1.0823,                0.85989,                0.76623,                0.81771,                0.60839,                 1.0185,                 0.8807,                 1.3467,              0.0012082,              0.0012082,              0.0012082
                    141,                0.70696,                0.48057,                 1.0817,                0.90905,                0.71606,                0.80098,                0.55179,                 1.1274,                0.89311,                  1.497,              0.0012049,              0.0012049,              0.0012049
                    142,                0.69423,                0.47647,                 1.0761,                0.85731,                0.73231,                 0.8109,                0.58655,                 1.0222,                0.85184,                 1.3353,              0.0012016,              0.0012016,              0.0012016
                    143,                0.69779,                0.47665,                  1.071,                0.86056,                0.76146,                0.82065,                0.59182,                 1.0298,                0.78931,                 1.3608,              0.0011983,              0.0011983,              0.0011983
                    144,                0.69033,                 0.4814,                 1.0833,                  0.859,                0.76217,                0.82451,                0.60442,                0.98681,                0.78253,                 1.3214,               0.001195,               0.001195,               0.001195
                    145,                0.67336,                 0.4698,                 1.0686,                0.93339,                0.72685,                0.82288,                0.60245,                 1.0048,                0.83489,                 1.3428,              0.0011917,              0.0011917,              0.0011917
                    146,                0.67944,                 0.4729,                 1.0766,                0.85985,                0.76663,                0.82139,                0.60809,                0.99588,                0.83357,                 1.3476,              0.0011884,              0.0011884,              0.0011884
                    147,                0.67559,                0.46668,                 1.0658,                0.88474,                0.75492,                0.80577,                0.59304,                  1.031,                 0.8223,                  1.362,              0.0011851,              0.0011851,              0.0011851
                    148,                0.68643,                0.46284,                 1.0765,                0.85515,                0.77337,                0.80717,                0.60026,                0.98827,                0.78418,                 1.3426,              0.0011818,              0.0011818,              0.0011818
                    149,                0.66793,                0.45285,                 1.0663,                 0.8857,                0.76436,                0.82957,                0.59127,                 1.0202,                0.82768,                 1.3352,              0.0011785,              0.0011785,              0.0011785
                    150,                 0.6808,                0.46423,                 1.0699,                0.89929,                0.75844,                0.84065,                0.61599,                 1.0195,                 0.7666,                 1.3342,              0.0011752,              0.0011752,              0.0011752
                    151,                0.67755,                0.46546,                 1.0618,                0.87514,                 0.7535,                0.83586,                0.60278,                0.99809,                0.79275,                 1.3513,              0.0011719,              0.0011719,              0.0011719
                    152,                 0.6676,                0.45426,                  1.061,                0.87136,                0.78492,                 0.8409,                0.60244,                 1.0148,                0.81717,                 1.3698,              0.0011686,              0.0011686,              0.0011686
                    153,                0.66633,                0.45775,                 1.0573,                0.84252,                0.79323,                0.82161,                0.60941,                 1.0222,                0.90034,                  1.393,              0.0011653,              0.0011653,              0.0011653
                    154,                0.65709,                0.45715,                 1.0666,                0.91049,                0.72783,                0.83432,                0.58611,                 1.0627,                0.86188,                 1.3938,               0.001162,               0.001162,               0.001162
                    155,                0.66758,                0.46099,                 1.0665,                0.91404,                0.72016,                0.80607,                0.59007,                  1.042,                0.92743,                 1.3579,              0.0011587,              0.0011587,              0.0011587
