                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.90662,                 0.6713,                 1.2331,                0.89709,                0.74582,                0.81973,                0.60408,                0.96511,                  0.703,                 1.3392,              0.0010949,              0.0010949,              0.0010949
                     54,                0.88936,                0.65854,                 1.2297,                0.88297,                0.75211,                0.82431,                0.59805,                 1.0148,                0.73786,                 1.3353,              0.0010839,              0.0010839,              0.0010839
                     55,                0.88132,                0.64049,                 1.2154,                0.87039,                0.74805,                0.81458,                0.58474,                 1.0129,                0.70065,                 1.3226,              0.0010729,              0.0010729,              0.0010729
                     56,                 0.8841,                0.64439,                 1.2212,                0.86875,                0.74444,                0.82983,                0.60419,                0.94842,                 0.6768,                 1.3317,              0.0010619,              0.0010619,              0.0010619
                     57,                0.89503,                0.65911,                 1.2318,                0.86995,                0.71684,                0.81983,                 0.6001,                0.91568,                0.76973,                 1.2797,              0.0010509,              0.0010509,              0.0010509
                     58,                0.87978,                0.65163,                 1.2191,                 0.8691,                0.76902,                0.83122,                0.61448,                 0.9661,                0.71855,                 1.3011,              0.0010399,              0.0010399,              0.0010399
                     59,                0.87158,                0.61773,                 1.2056,                0.90153,                0.71375,                0.80421,                0.59718,                 1.0229,                0.72927,                 1.3674,              0.0010289,              0.0010289,              0.0010289
                     60,                0.86193,                0.62192,                  1.201,                0.92743,                0.75859,                0.82968,                0.63359,                0.88416,                0.73076,                 1.2483,              0.0010179,              0.0010179,              0.0010179
                     61,                0.87774,                0.64053,                 1.2198,                0.84794,                0.75359,                0.80607,                0.60244,                0.94347,                0.78082,                 1.3177,              0.0010069,              0.0010069,              0.0010069
                     62,                0.85912,                0.62633,                 1.2078,                0.89494,                0.75979,                 0.8337,                0.61197,                 0.9723,                0.69895,                  1.331,             0.00099587,             0.00099587,             0.00099587
                     63,                0.85199,                0.60475,                 1.1981,                0.86474,                0.73463,                0.82995,                0.61431,                0.91456,                0.68614,                 1.2464,             0.00098486,             0.00098486,             0.00098486
                     64,                0.82294,                0.60142,                 1.1843,                0.88704,                0.76146,                0.82172,                0.60679,                0.97512,                0.69839,                 1.2824,             0.00097386,             0.00097386,             0.00097386
                     65,                0.83586,                0.60292,                 1.1852,                0.89635,                0.74333,                0.83486,                0.62613,                0.91808,                0.73068,                 1.2851,             0.00096286,             0.00096286,             0.00096286
                     66,                0.83129,                 0.5856,                 1.1756,                0.85166,                0.76519,                0.83256,                0.62764,                0.89159,                0.66041,                 1.2968,             0.00095186,             0.00095186,             0.00095186
                     67,                0.81731,                0.57978,                 1.1788,                0.88899,                0.74016,                0.82799,                0.62966,                0.89833,                0.70803,                 1.2768,             0.00094085,             0.00094085,             0.00094085
                     68,                0.81221,                0.58526,                 1.1779,                0.82142,                0.79147,                 0.8267,                 0.6081,                0.94719,                0.70688,                 1.2659,             0.00092985,             0.00092985,             0.00092985
                     69,                0.80904,                0.58129,                 1.1699,                0.89378,                 0.7518,                0.83856,                0.64166,                0.86371,                0.67121,                 1.2575,             0.00091885,             0.00091885,             0.00091885
                     70,                0.79459,                0.57298,                 1.1649,                0.84788,                0.80036,                 0.8402,                0.61365,                0.97958,                 0.7009,                  1.332,             0.00090785,             0.00090785,             0.00090785
                     71,                0.80593,                0.56456,                 1.1764,                0.93839,                0.73234,                0.83927,                0.62825,                0.91808,                0.68289,                 1.3057,             0.00089685,             0.00089685,             0.00089685
                     72,                0.79889,                0.57514,                 1.1705,                0.86487,                0.77043,                0.83179,                 0.6211,                0.93394,                0.68657,                 1.3378,             0.00088584,             0.00088584,             0.00088584
                     73,                 0.8137,                 0.5873,                 1.1748,                0.86681,                0.75135,                 0.8228,                0.62128,                0.94429,                0.68781,                 1.3066,             0.00087484,             0.00087484,             0.00087484
                     74,                0.78927,                0.56168,                 1.1523,                0.82661,                0.80263,                0.82881,                0.63521,                0.84857,                0.64747,                 1.2468,             0.00086384,             0.00086384,             0.00086384
                     75,                0.77608,                0.55716,                 1.1463,                0.89735,                 0.7674,                 0.8381,                0.63788,                0.86515,                0.65572,                 1.2893,             0.00085284,             0.00085284,             0.00085284
                     76,                0.78289,                0.55608,                  1.156,                0.87986,                0.76664,                0.83049,                0.61985,                0.92095,                0.65473,                 1.2857,             0.00084184,             0.00084184,             0.00084184
                     77,                0.78178,                0.56895,                  1.158,                0.82674,                0.81219,                0.85141,                0.63365,                0.85623,                0.62303,                 1.2439,             0.00083083,             0.00083083,             0.00083083
                     78,                0.77288,                 0.5545,                 1.1451,                 0.8547,                0.74138,                0.82519,                0.61544,                0.93316,                 0.6923,                  1.299,             0.00081983,             0.00081983,             0.00081983
                     79,                0.76706,                0.54241,                 1.1413,                0.86318,                0.78012,                0.84277,                0.62178,                0.91133,                0.66376,                 1.2662,             0.00080883,             0.00080883,             0.00080883
                     80,                0.77134,                0.54206,                 1.1383,                0.85695,                 0.7939,                0.85115,                0.63583,                 0.9016,                0.62867,                  1.254,             0.00079783,             0.00079783,             0.00079783
                     81,                0.73069,                0.51887,                 1.1202,                0.90114,                0.77811,                0.84553,                0.64134,                0.85574,                0.60194,                 1.2392,             0.00078682,             0.00078682,             0.00078682
                     82,                0.73784,                0.54112,                 1.1334,                0.89424,                0.76893,                0.85968,                0.65313,                0.85361,                0.61747,                 1.2252,             0.00077582,             0.00077582,             0.00077582
                     83,                0.74725,                0.53404,                  1.133,                0.88827,                0.75376,                0.83424,                0.62816,                0.88331,                0.65722,                 1.2706,             0.00076482,             0.00076482,             0.00076482
                     84,                0.72828,                0.51516,                 1.1179,                0.90341,                0.76217,                0.83643,                0.64676,                0.86755,                0.62844,                 1.2366,             0.00075382,             0.00075382,             0.00075382
                     85,                0.72401,                0.51654,                 1.1203,                0.90082,                0.75471,                0.82889,                 0.6169,                0.91079,                0.67589,                 1.2924,             0.00074282,             0.00074282,             0.00074282
                     86,                0.71598,                0.50361,                 1.1117,                 0.8689,                 0.7932,                0.85384,                0.63784,                0.88575,                0.63133,                 1.2683,             0.00073181,             0.00073181,             0.00073181
                     87,                0.70746,                0.50193,                 1.1162,                0.82896,                0.78607,                0.81288,                0.62754,                0.88848,                0.65491,                 1.2964,             0.00072081,             0.00072081,             0.00072081
                     88,                0.70338,                0.48303,                 1.0969,                0.90548,                0.76177,                 0.8299,                0.61947,                0.88246,                0.65479,                 1.2541,             0.00070981,             0.00070981,             0.00070981
                     89,                0.72354,                0.50414,                 1.1153,                0.91269,                 0.7428,                0.83189,                0.62736,                0.87837,                0.62972,                 1.2505,             0.00069881,             0.00069881,             0.00069881
                     90,                0.70228,                0.47975,                 1.1045,                0.92365,                0.75178,                0.84175,                0.64748,                0.84597,                0.61688,                 1.2243,              0.0006878,              0.0006878,              0.0006878
                     91,                0.71361,                0.50058,                 1.1079,                0.91825,                0.75773,                0.85075,                0.62624,                0.93222,                0.62787,                 1.2575,              0.0006768,              0.0006768,              0.0006768
                     92,                0.69082,                 0.4889,                 1.0918,                 0.9145,                0.74654,                0.84544,                0.63487,                0.87379,                0.62804,                 1.2743,              0.0006658,              0.0006658,              0.0006658
                     93,                0.67784,                0.48222,                 1.0874,                0.82917,                0.78938,                0.82733,                0.63693,                0.86637,                0.69225,                 1.2512,              0.0006548,              0.0006548,              0.0006548
                     94,                0.68485,                0.48758,                 1.0936,                0.85839,                0.79764,                0.84042,                0.63056,                0.87803,                0.63743,                 1.2514,              0.0006438,              0.0006438,              0.0006438
                     95,                0.66955,                0.47698,                 1.0773,                0.85885,                0.79455,                0.84534,                0.64152,                0.86069,                0.61474,                 1.2796,             0.00063279,             0.00063279,             0.00063279
                     96,                 0.6693,                 0.4682,                 1.0833,                0.88758,                0.78275,                0.83074,                0.64086,                0.84892,                0.64263,                 1.2424,             0.00062179,             0.00062179,             0.00062179
                     97,                0.67275,                0.47415,                 1.0863,                0.88351,                0.78818,                0.84056,                0.64719,                0.85991,                0.61379,                 1.2131,             0.00061079,             0.00061079,             0.00061079
                     98,                0.66542,                0.47762,                 1.0863,                0.85439,                0.79353,                0.84321,                0.64142,                0.83911,                0.62234,                 1.2095,             0.00059979,             0.00059979,             0.00059979
                     99,                0.66316,                0.47175,                 1.0879,                 0.9387,                0.75027,                0.83038,                0.63294,                0.88375,                0.62191,                 1.2772,             0.00058878,             0.00058878,             0.00058878
                    100,                0.65804,                0.46087,                 1.0705,                0.84713,                0.79726,                0.84454,                0.64544,                 0.8603,                0.61567,                 1.2706,             0.00057778,             0.00057778,             0.00057778
                    101,                0.65743,                0.46482,                 1.0847,                0.93375,                0.76368,                0.86045,                0.65386,                0.85101,                0.59339,                 1.2509,             0.00056678,             0.00056678,             0.00056678
                    102,                0.65566,                0.46445,                 1.0825,                0.91777,                0.75021,                0.83826,                0.63816,                0.84879,                0.61802,                 1.2372,             0.00055578,             0.00055578,             0.00055578
                    103,                0.65283,                 0.4598,                 1.0681,                0.91353,                0.76519,                0.85241,                 0.6441,                0.86571,                 0.5783,                 1.2605,             0.00054478,             0.00054478,             0.00054478
                    104,                0.63494,                0.44695,                 1.0648,                0.90797,                0.77861,                0.84342,                0.64966,                0.85023,                0.57591,                 1.2183,             0.00053377,             0.00053377,             0.00053377
                    105,                0.62676,                 0.4485,                 1.0701,                 0.8915,                0.78523,                0.83536,                0.61924,                0.88214,                0.61939,                 1.2651,             0.00052277,             0.00052277,             0.00052277
                    106,                0.62572,                0.43743,                 1.0526,                0.87825,                0.78123,                0.83058,                0.63877,                0.86429,                0.62973,                  1.242,             0.00051177,             0.00051177,             0.00051177
                    107,                0.63496,                  0.446,                 1.0617,                0.88605,                0.78319,                0.84936,                 0.6672,                0.78125,                0.57413,                  1.167,             0.00050077,             0.00050077,             0.00050077
                    108,                0.63019,                0.43824,                 1.0713,                0.92437,                 0.7722,                0.85258,                 0.6572,                0.81741,                 0.5867,                 1.1734,             0.00048976,             0.00048976,             0.00048976
                    109,                0.61264,                0.43298,                 1.0537,                0.87961,                0.79232,                0.84585,                0.65051,                0.83679,                0.59675,                 1.2243,             0.00047876,             0.00047876,             0.00047876
                    110,                0.61725,                0.43801,                 1.0566,                0.90025,                  0.754,                0.84582,                0.65884,                0.80599,                0.57809,                 1.1905,             0.00046776,             0.00046776,             0.00046776
                    111,                0.62042,                0.44389,                 1.0547,                0.91293,                0.75995,                0.84848,                0.65189,                0.83713,                0.58923,                 1.2307,             0.00045676,             0.00045676,             0.00045676
                    112,                0.61373,                0.42554,                 1.0459,                0.83037,                0.83123,                0.84593,                0.64406,                0.82256,                0.62349,                 1.2287,             0.00044576,             0.00044576,             0.00044576
                    113,                0.60475,                 0.4227,                 1.0499,                0.88239,                0.77673,                0.83757,                0.65444,                0.81807,                0.59434,                 1.2183,             0.00043475,             0.00043475,             0.00043475
                    114,                0.60674,                0.42389,                 1.0551,                   0.84,                 0.8083,                0.83856,                 0.6574,                  0.816,                 0.5869,                 1.2285,             0.00042375,             0.00042375,             0.00042375
                    115,                0.59107,                0.42321,                 1.0395,                0.90384,                0.75622,                 0.8459,                   0.65,                0.80791,                 0.6335,                 1.2213,             0.00041275,             0.00041275,             0.00041275
                    116,                0.58739,                0.41262,                 1.0312,                0.86965,                0.77955,                0.84437,                 0.6554,                0.80273,                0.60838,                 1.2219,             0.00040175,             0.00040175,             0.00040175
                    117,                 0.5994,                0.42154,                 1.0427,                0.90737,                0.76506,                0.84287,                0.64643,                0.85791,                0.61587,                  1.228,             0.00039074,             0.00039074,             0.00039074
                    118,                0.58444,                 0.4061,                 1.0316,                0.88103,                0.77681,                0.85757,                0.65973,                0.82436,                0.57631,                 1.2072,             0.00037974,             0.00037974,             0.00037974
                    119,                0.57447,                0.41192,                 1.0354,                0.88003,                0.77488,                0.84151,                0.64914,                0.85582,                  0.585,                 1.2337,             0.00036874,             0.00036874,             0.00036874
                    120,                0.57043,                0.40303,                 1.0302,                0.91103,                0.74805,                0.84484,                 0.6475,                0.83524,                0.60902,                 1.2401,             0.00035774,             0.00035774,             0.00035774
                    121,                0.57469,                0.40331,                 1.0328,                0.93462,                 0.7556,                 0.8406,                0.64108,                0.85118,                0.59208,                 1.2575,             0.00034674,             0.00034674,             0.00034674
                    122,                0.56378,                0.40417,                 1.0213,                0.88038,                0.77949,                0.84396,                0.64902,                0.84112,                 0.5978,                 1.2255,             0.00033573,             0.00033573,             0.00033573
                    123,                0.56674,                0.39256,                 1.0293,                0.92239,                0.76695,                0.84358,                0.66202,                0.83427,                0.62687,                 1.2169,             0.00032473,             0.00032473,             0.00032473
                    124,                0.54895,                0.39329,                 1.0255,                0.90888,                0.76368,                0.84651,                0.66727,                0.82846,                0.62232,                 1.2421,             0.00031373,             0.00031373,             0.00031373
                    125,                0.54352,                0.39161,                  1.017,                0.86149,                0.79685,                0.84565,                0.65829,                0.80089,                 0.5816,                 1.1784,             0.00030273,             0.00030273,             0.00030273
                    126,                0.54988,                0.38621,                 1.0185,                0.85438,                0.79701,                0.85938,                 0.6616,                0.80727,                0.58747,                 1.2068,             0.00029172,             0.00029172,             0.00029172
                    127,                0.53926,                0.38011,                 1.0161,                0.91515,                0.76626,                0.84531,                0.66076,                0.80846,                0.61003,                 1.1988,             0.00028072,             0.00028072,             0.00028072
                    128,                0.55129,                0.39397,                 1.0233,                0.93987,                0.73943,                0.85262,                0.66215,                0.81562,                 0.6357,                 1.2134,             0.00026972,             0.00026972,             0.00026972
                    129,                0.54003,                0.38225,                  1.014,                 0.8503,                0.83142,                0.86748,                0.66547,                 0.8332,                0.58314,                 1.2069,             0.00025872,             0.00025872,             0.00025872
                    130,                0.52994,                0.37641,                 1.0007,                0.85812,                0.81357,                0.85775,                0.66298,                 0.8136,                0.59956,                 1.2062,             0.00024772,             0.00024772,             0.00024772
                    131,                0.52915,                0.37725,                 1.0017,                0.88997,                0.76368,                0.84646,                 0.6684,                  0.813,                0.61158,                 1.2132,             0.00023671,             0.00023671,             0.00023671
                    132,                0.52823,                0.37038,                 1.0048,                0.86747,                0.79648,                0.84296,                0.65865,                0.83781,                0.59839,                  1.221,             0.00022571,             0.00022571,             0.00022571
                    133,                 0.5148,                0.36936,                0.99835,                  0.873,                0.82342,                0.86029,                0.66573,                0.84681,                0.58161,                 1.2389,             0.00021471,             0.00021471,             0.00021471
                    134,                0.52906,                0.37027,                 1.0118,                0.87473,                0.80322,                0.86135,                0.66561,                0.81648,                0.59948,                 1.2347,             0.00020371,             0.00020371,             0.00020371
                    135,                0.50684,                0.35395,                0.99518,                0.88655,                0.78456,                0.86573,                 0.6596,                0.83242,                0.61823,                 1.2427,             0.00019271,             0.00019271,             0.00019271
                    136,                0.51054,                0.36221,                0.99394,                0.88151,                0.78829,                0.86197,                0.65661,                 0.8237,                0.58904,                 1.2308,              0.0001817,              0.0001817,              0.0001817
                    137,                0.49779,                0.35485,                  0.988,                0.83411,                0.82258,                0.85702,                   0.65,                0.85539,                0.60158,                 1.2404,              0.0001707,              0.0001707,              0.0001707
                    138,                0.49857,                0.34799,                0.99242,                0.85887,                0.81329,                0.86124,                0.65429,                 0.8665,                0.62701,                 1.2514,              0.0001597,              0.0001597,              0.0001597
                    139,                0.50495,                0.35627,                0.99219,                  0.883,                0.81441,                0.86314,                 0.6636,                0.84911,                0.59005,                 1.2516,              0.0001487,              0.0001487,              0.0001487
                    140,                0.49584,                0.35806,                0.98663,                0.87308,                0.79797,                 0.8527,                0.65868,                0.85151,                0.61596,                 1.2299,             0.00013769,             0.00013769,             0.00013769
                    141,                0.49326,                0.33301,                0.97688,                0.87498,                0.79051,                0.84884,                0.64744,                0.83651,                0.58563,                 1.2304,             0.00012669,             0.00012669,             0.00012669
                    142,                0.46121,                0.30289,                0.95124,                0.87582,                 0.7771,                0.84049,                0.65421,                 0.8141,                0.59723,                 1.2081,             0.00011569,             0.00011569,             0.00011569
                    143,                0.45302,                0.29554,                0.95638,                0.85942,                0.78983,                0.83744,                 0.6502,                0.83184,                0.60755,                 1.2155,             0.00010469,             0.00010469,             0.00010469
                    144,                0.44686,                0.29486,                0.94397,                0.85637,                0.79424,                0.84213,                0.64979,                0.83236,                0.58745,                 1.2388,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    145,                0.43794,                0.28677,                0.94898,                0.88949,                0.77337,                0.84436,                0.65424,                0.84449,                 0.5959,                 1.2294,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    146,                0.43044,                0.28357,                0.93304,                0.87937,                0.77899,                0.84627,                0.65712,                0.83471,                0.59622,                  1.225,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    147,                0.42141,                0.27345,                0.92883,                0.88153,                0.78083,                0.85093,                0.65841,                0.82743,                0.59618,                 1.2213,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    148,                0.42596,                0.27428,                0.93221,                 0.8868,                0.77807,                0.85046,                0.65799,                0.82876,                0.60713,                 1.2255,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    149,                0.41264,                0.26852,                0.92908,                 0.9007,                0.75899,                0.84566,                 0.6549,                0.83391,                0.61417,                 1.2304,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    150,                0.42626,                 0.2751,                0.93744,                0.88967,                0.76055,                0.84693,                0.65601,                0.83329,                0.61793,                 1.2252,             2.7672e-05,             2.7672e-05,             2.7672e-05
