                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.85663,                0.69546,                 1.1617,                0.81359,                0.74242,                0.80251,                 0.5693,                 1.0933,                0.87556,                 1.2505,              0.0011059,              0.0011059,              0.0011059
                     53,                0.86824,                0.68348,                 1.1468,                0.81883,                0.75613,                 0.8024,                0.53539,                 1.1894,                 0.9487,                 1.3346,              0.0010949,              0.0010949,              0.0010949
                     54,                0.89492,                0.70417,                 1.1724,                0.82026,                0.78172,                0.81406,                0.56813,                 1.0839,                0.84849,                 1.2711,              0.0010839,              0.0010839,              0.0010839
                     55,                0.87461,                0.68284,                  1.147,                0.81901,                0.75535,                0.82091,                0.56283,                 1.0812,                0.86826,                 1.2668,              0.0010729,              0.0010729,              0.0010729
                     56,                0.86196,                0.67606,                 1.1399,                0.83852,                0.75763,                0.81231,                0.57706,                  1.059,                0.84363,                 1.2639,              0.0010619,              0.0010619,              0.0010619
                     57,                0.86441,                0.68899,                 1.1501,                0.85362,                0.70843,                0.79371,                0.55468,                 1.0498,                0.90004,                 1.2266,              0.0010509,              0.0010509,              0.0010509
                     58,                 0.8918,                0.67201,                 1.1683,                0.87885,                0.69567,                0.79655,                0.53133,                 1.1013,                0.90897,                 1.2722,              0.0010399,              0.0010399,              0.0010399
                     59,                0.84263,                0.65812,                 1.1356,                0.81076,                0.74346,                0.80292,                 0.5641,                 1.0414,                0.83655,                 1.2266,              0.0010289,              0.0010289,              0.0010289
                     60,                0.87498,                0.69783,                 1.1623,                0.85306,                0.75379,                0.79941,                0.57869,                 1.0145,                0.82754,                 1.2124,              0.0010179,              0.0010179,              0.0010179
                     61,                0.85281,                0.65952,                 1.1328,                0.82434,                0.77218,                0.80676,                0.57814,                 1.0226,                0.83682,                 1.2198,              0.0010069,              0.0010069,              0.0010069
                     62,                0.89574,                0.67664,                 1.1695,                0.82643,                0.75044,                0.80531,                0.57362,                 1.0328,                0.81678,                 1.2277,             0.00099587,             0.00099587,             0.00099587
                     63,                0.83654,                0.63532,                 1.1362,                0.85787,                0.74351,                0.80329,                0.56348,                 1.0724,                0.84794,                 1.2365,             0.00098486,             0.00098486,             0.00098486
                     64,                0.85638,                0.67555,                 1.1356,                0.80748,                0.75051,                 0.7959,                0.55194,                 1.0799,                0.86907,                 1.2439,             0.00097386,             0.00097386,             0.00097386
                     65,                0.81884,                0.62431,                 1.1268,                0.84212,                0.75114,                0.79912,                0.57604,                  1.043,                 0.8634,                 1.2244,             0.00096286,             0.00096286,             0.00096286
                     66,                0.84026,                0.64914,                 1.1311,                0.84644,                0.73212,                0.80617,                0.56371,                 1.0542,                0.81467,                 1.2508,             0.00095186,             0.00095186,             0.00095186
                     67,                0.82747,                 0.6398,                 1.1256,                0.81492,                0.80114,                0.82026,                0.57113,                 1.0558,                 0.8102,                 1.2496,             0.00094085,             0.00094085,             0.00094085
                     68,                0.82331,                0.65185,                 1.1278,                0.83459,                0.75976,                0.81208,                0.57858,                 1.0467,                 0.8335,                 1.2297,             0.00092985,             0.00092985,             0.00092985
                     69,                0.79588,                0.63203,                 1.1038,                0.83409,                0.76922,                0.81603,                0.58093,                 1.0579,                0.86566,                 1.2506,             0.00091885,             0.00091885,             0.00091885
                     70,                0.83016,                0.63992,                 1.1193,                0.83889,                0.73957,                0.81309,                0.57117,                 1.0685,                 0.8611,                 1.2739,             0.00090785,             0.00090785,             0.00090785
                     71,                0.81948,                0.62326,                 1.1267,                0.81961,                0.76592,                0.81205,                0.56409,                 1.0814,                0.82533,                 1.3021,             0.00089685,             0.00089685,             0.00089685
                     72,                0.82151,                0.64993,                 1.1366,                0.80633,                0.78565,                0.82548,                 0.5754,                 1.0707,                0.82856,                 1.2816,             0.00088584,             0.00088584,             0.00088584
                     73,                0.79244,                0.62488,                 1.0992,                0.85053,                 0.7471,                0.81025,                0.57326,                 1.0353,                0.83326,                 1.2576,             0.00087484,             0.00087484,             0.00087484
                     74,                0.78549,                0.62631,                 1.1155,                0.84454,                0.72217,                0.79154,                0.57084,                 1.0501,                 0.8714,                 1.2421,             0.00086384,             0.00086384,             0.00086384
                     75,                0.80783,                0.61071,                  1.117,                 0.8215,                 0.7497,                0.80467,                0.57067,                 1.0763,                0.84554,                 1.2468,             0.00085284,             0.00085284,             0.00085284
                     76,                0.80095,                0.61129,                 1.1137,                0.82726,                0.74941,                0.80508,                0.57512,                  1.043,                0.86168,                 1.2183,             0.00084184,             0.00084184,             0.00084184
                     77,                0.80806,                0.62065,                 1.1204,                 0.8668,                0.76991,                0.82593,                0.58555,                 1.0532,                0.80213,                 1.2244,             0.00083083,             0.00083083,             0.00083083
                     78,                0.77294,                0.57568,                 1.1021,                0.88494,                0.74536,                0.83058,                0.59509,                 1.0172,                0.77887,                 1.2352,             0.00081983,             0.00081983,             0.00081983
                     79,                0.78653,                0.59114,                 1.1125,                0.85922,                0.74911,                0.81725,                0.58173,                 1.0305,                0.79314,                 1.2159,             0.00080883,             0.00080883,             0.00080883
                     80,                0.78033,                0.59803,                  1.098,                0.81928,                0.75595,                0.81103,                0.57809,                 1.0702,                0.83985,                 1.2715,             0.00079783,             0.00079783,             0.00079783
                     81,                0.81119,                0.59568,                 1.1249,                0.83183,                0.77044,                0.81106,                0.58887,                 1.0137,                0.78767,                 1.2286,             0.00078682,             0.00078682,             0.00078682
                     82,                0.76352,                0.58492,                 1.0819,                0.82755,                0.76134,                0.81703,                0.56912,                 1.1133,                0.83025,                 1.2439,             0.00077582,             0.00077582,             0.00077582
                     83,                0.75689,                0.55968,                 1.0873,                0.86226,                 0.7348,                0.80319,                 0.5934,                 1.0127,                0.83348,                 1.2178,             0.00076482,             0.00076482,             0.00076482
                     84,                0.74776,                0.56049,                  1.089,                0.84021,                0.76228,                0.81653,                0.59162,                 1.0292,                0.81106,                 1.2308,             0.00075382,             0.00075382,             0.00075382
                     85,                0.78554,                0.58036,                 1.0931,                0.86416,                0.74454,                0.83494,                0.60365,                 1.0145,                0.77848,                   1.22,             0.00074282,             0.00074282,             0.00074282
                     86,                0.77016,                0.57423,                 1.0933,                0.85023,                0.73086,                0.80913,                0.58419,                 1.0382,                0.77279,                 1.2277,             0.00073181,             0.00073181,             0.00073181
                     87,                0.75356,                0.55618,                 1.0802,                 0.8466,                0.75258,                0.80874,                0.57718,                 1.0064,                0.82233,                 1.2058,             0.00072081,             0.00072081,             0.00072081
                     88,                0.75257,                0.57285,                 1.0859,                0.82887,                0.76254,                0.81426,                0.58924,                0.99764,                 0.8009,                 1.2073,             0.00070981,             0.00070981,             0.00070981
                     89,                0.73717,                0.56248,                 1.0728,                0.78348,                0.80546,                0.81715,                0.59969,                0.97673,                0.78422,                 1.1932,             0.00069881,             0.00069881,             0.00069881
                     90,                0.74712,                0.55337,                  1.075,                0.86971,                0.74561,                0.81364,                0.57622,                  1.032,                0.83501,                 1.2313,              0.0006878,              0.0006878,              0.0006878
                     91,                0.74918,                0.55875,                 1.0792,                0.83257,                0.75253,                0.81504,                0.58401,                 1.0206,                0.81543,                 1.2274,              0.0006768,              0.0006768,              0.0006768
                     92,                0.72576,                0.56119,                 1.0717,                0.83295,                0.75051,                0.82116,                0.59755,                0.99709,                 0.7941,                  1.214,              0.0006658,              0.0006658,              0.0006658
                     93,                0.71682,                0.54117,                   1.06,                0.89196,                0.72128,                 0.8195,                0.60051,                 1.0051,                0.77378,                 1.2087,              0.0006548,              0.0006548,              0.0006548
                     94,                0.74123,                0.57292,                 1.0895,                0.88712,                0.70795,                0.81199,                  0.577,                 1.0438,                0.81717,                 1.2539,              0.0006438,              0.0006438,              0.0006438
                     95,                0.73024,                0.56037,                 1.0674,                0.85572,                0.75067,                0.81877,                0.58017,                  1.035,                0.79373,                  1.245,             0.00063279,             0.00063279,             0.00063279
                     96,                0.71824,                0.56071,                 1.0661,                0.83797,                0.76275,                0.82003,                0.58633,                0.99429,                0.81826,                 1.2206,             0.00062179,             0.00062179,             0.00062179
                     97,                0.73715,                0.54907,                 1.0705,                 0.7934,                0.80055,                0.81331,                0.58896,                0.97562,                  0.779,                 1.1972,             0.00061079,             0.00061079,             0.00061079
                     98,                0.72967,                0.55063,                 1.0684,                0.79676,                 0.7839,                0.81861,                0.59108,                 1.0016,                 0.8101,                 1.2268,             0.00059979,             0.00059979,             0.00059979
                     99,                0.72283,                 0.5525,                 1.0731,                0.77405,                0.79753,                 0.8163,                 0.5915,                0.99435,                0.81512,                 1.2009,             0.00058878,             0.00058878,             0.00058878
                    100,                0.74447,                0.56606,                 1.0936,                0.81183,                0.77386,                0.81023,                0.60409,                0.96408,                0.76786,                 1.2177,             0.00057778,             0.00057778,             0.00057778
                    101,                 0.7129,                0.52764,                 1.0642,                0.83122,                 0.7723,                0.82198,                0.58874,                 1.0086,                0.80413,                 1.2065,             0.00056678,             0.00056678,             0.00056678
                    102,                0.71995,                0.53168,                 1.0555,                0.86228,                0.70647,                0.80276,                0.57993,                 1.0206,                0.84481,                 1.2154,             0.00055578,             0.00055578,             0.00055578
                    103,                0.71975,                0.53668,                  1.061,                0.80571,                0.76074,                0.80571,                0.58751,                0.99997,                0.78524,                 1.2378,             0.00054478,             0.00054478,             0.00054478
                    104,                0.71192,                0.53589,                 1.0627,                0.84947,                0.74456,                0.80299,                0.59314,                0.98152,                 0.7871,                  1.205,             0.00053377,             0.00053377,             0.00053377
                    105,                0.68586,                0.51232,                 1.0402,                0.83991,                0.77085,                  0.824,                0.60007,                 0.9832,                0.76059,                 1.1898,             0.00052277,             0.00052277,             0.00052277
                    106,                0.69914,                0.51346,                 1.0409,                0.82221,                0.77649,                0.82421,                0.59679,                 1.0099,                0.77143,                 1.2143,             0.00051177,             0.00051177,             0.00051177
                    107,                0.68277,                0.51159,                 1.0495,                0.83469,                0.74941,                0.81282,                 0.5938,                0.98493,                0.78341,                 1.1988,             0.00050077,             0.00050077,             0.00050077
                    108,                0.68126,                0.49343,                 1.0401,                0.83708,                0.74532,                0.80681,                0.59505,                0.98239,                 0.8024,                 1.1903,             0.00048976,             0.00048976,             0.00048976
                    109,                0.69816,                0.50072,                 1.0419,                0.82437,                0.72981,                 0.8109,                0.58046,                0.99558,                0.80516,                 1.2183,             0.00047876,             0.00047876,             0.00047876
                    110,                0.69175,                0.50952,                 1.0554,                0.84018,                0.76639,                0.81654,                0.60423,                0.97007,                 0.8112,                 1.1802,             0.00046776,             0.00046776,             0.00046776
                    111,                0.69095,                0.51507,                 1.0507,                0.83028,                0.75571,                0.80871,                0.60125,                0.97592,                 0.8459,                 1.1874,             0.00045676,             0.00045676,             0.00045676
                    112,                 0.6757,                0.50354,                 1.0417,                0.84386,                0.76046,                0.80577,                0.59918,                 0.9592,                0.79142,                 1.1775,             0.00044576,             0.00044576,             0.00044576
                    113,                 0.6787,                0.50415,                 1.0473,                0.85279,                0.76635,                0.82303,                0.60381,                0.97491,                0.76389,                 1.1891,             0.00043475,             0.00043475,             0.00043475
                    114,                0.67757,                0.50486,                 1.0457,                0.83241,                0.75724,                0.82602,                0.60925,                0.96634,                 0.7526,                 1.1987,             0.00042375,             0.00042375,             0.00042375
                    115,                0.68774,                0.50132,                 1.0381,                0.85596,                0.77602,                 0.8256,                0.59678,                0.98907,                0.78739,                 1.2093,             0.00041275,             0.00041275,             0.00041275
                    116,                0.67331,                0.49706,                 1.0494,                0.82442,                0.77639,                0.83701,                0.61997,                 0.9676,                0.76175,                  1.191,             0.00040175,             0.00040175,             0.00040175
                    117,                 0.6632,                0.49517,                 1.0473,                0.82673,                0.76665,                0.82942,                0.61228,                0.97152,                0.76809,                 1.1948,             0.00039074,             0.00039074,             0.00039074
                    118,                0.66302,                0.49643,                 1.0361,                0.79633,                0.81148,                0.83327,                0.60753,                0.97601,                0.77414,                 1.2037,             0.00037974,             0.00037974,             0.00037974
                    119,                0.66723,                0.50329,                 1.0439,                 0.8475,                0.76378,                0.82519,                 0.6158,                0.96716,                0.78596,                 1.1814,             0.00036874,             0.00036874,             0.00036874
                    120,                0.65229,                0.50048,                 1.0268,                0.85276,                0.76941,                0.82757,                0.61487,                0.96587,                0.78576,                 1.1854,             0.00035774,             0.00035774,             0.00035774
                    121,                0.66793,                0.49278,                 1.0395,                0.84547,                0.75974,                0.81707,                0.60052,                0.98014,                0.78315,                 1.1803,             0.00034674,             0.00034674,             0.00034674
                    122,                0.64525,                0.47418,                 1.0195,                0.81573,                0.79152,                0.83134,                0.61665,                0.95297,                0.75041,                 1.1897,             0.00033573,             0.00033573,             0.00033573
                    123,                0.68416,                0.49182,                 1.0345,                0.82448,                0.79106,                0.83382,                0.61531,                0.95831,                0.74772,                 1.1908,             0.00032473,             0.00032473,             0.00032473
                    124,                0.66604,                0.48051,                 1.0404,                0.83984,                0.77698,                0.83232,                0.60335,                0.98048,                0.79224,                 1.1823,             0.00031373,             0.00031373,             0.00031373
                    125,                0.63887,                0.46516,                 1.0167,                0.83012,                0.77254,                0.82708,                0.60704,                0.96797,                0.80183,                 1.1714,             0.00030273,             0.00030273,             0.00030273
                    126,                0.65002,                0.49065,                 1.0392,                0.87412,                0.75126,                0.82634,                0.60621,                0.95729,                0.78436,                 1.1729,             0.00029172,             0.00029172,             0.00029172
                    127,                0.64436,                0.47657,                 1.0307,                0.86648,                0.77013,                0.82565,                0.60404,                 1.0034,                0.79772,                 1.2112,             0.00028072,             0.00028072,             0.00028072
                    128,                0.66056,                 0.4835,                 1.0262,                0.85963,                0.76508,                0.82257,                0.61274,                0.97186,                0.81172,                 1.1814,             0.00026972,             0.00026972,             0.00026972
                    129,                0.63497,                0.46805,                 1.0253,                0.84731,                0.75805,                0.82568,                0.61043,                 0.9598,                0.79415,                 1.1815,             0.00025872,             0.00025872,             0.00025872
                    130,                0.63485,                0.46873,                 1.0138,                0.83914,                0.76233,                0.82931,                0.61424,                0.93804,                0.77661,                 1.1538,             0.00024772,             0.00024772,             0.00024772
                    131,                0.65216,                0.47099,                 1.0215,                0.82983,                0.78466,                0.82811,                0.61343,                0.93172,                0.75113,                 1.1621,             0.00023671,             0.00023671,             0.00023671
                    132,                0.63422,                0.46103,                 1.0093,                0.83404,                0.78613,                0.83419,                0.61294,                0.93579,                 0.7411,                 1.1683,             0.00022571,             0.00022571,             0.00022571
                    133,                0.62915,                0.46934,                 1.0293,                0.85135,                0.76826,                0.83364,                0.62132,                0.94623,                 0.7435,                 1.1762,             0.00021471,             0.00021471,             0.00021471
                    134,                0.63712,                 0.4617,                 1.0266,                0.91003,                0.72525,                0.82878,                0.61584,                0.96541,                 0.7479,                 1.2029,             0.00020371,             0.00020371,             0.00020371
                    135,                0.61848,                0.46045,                 1.0115,                0.90716,                0.72454,                0.82988,                0.61543,                0.96226,                 0.7498,                 1.2027,             0.00019271,             0.00019271,             0.00019271
                    136,                0.61581,                0.45898,                 1.0382,                 0.8604,                0.77014,                0.83112,                 0.6223,                 0.9492,                0.74114,                 1.1779,              0.0001817,              0.0001817,              0.0001817
                    137,                0.65137,                0.46791,                 1.0264,                0.83652,                0.78955,                0.82904,                0.62502,                0.93558,                0.73805,                 1.1788,              0.0001707,              0.0001707,              0.0001707
                    138,                0.59293,                0.43813,                 1.0073,                0.85477,                0.76348,                0.83318,                0.61502,                0.94652,                 0.7526,                  1.185,              0.0001597,              0.0001597,              0.0001597
                    139,                0.61902,                0.45712,                 1.0053,                0.83751,                0.77669,                0.83568,                0.62114,                0.93874,                0.74242,                 1.1804,              0.0001487,              0.0001487,              0.0001487
                    140,                0.60448,                0.45596,                 1.0196,                 0.8289,                 0.8024,                0.84025,                0.62372,                0.93108,                0.74378,                 1.1689,             0.00013769,             0.00013769,             0.00013769
                    141,                0.61379,                0.45085,                 0.9824,                0.82721,                0.78828,                0.83057,                0.60867,                0.94166,                0.76317,                 1.1674,             0.00012669,             0.00012669,             0.00012669
                    142,                 0.6172,                   0.43,                 1.0061,                0.85901,                0.76383,                0.82528,                0.60348,                0.95122,                0.75345,                 1.1895,             0.00011569,             0.00011569,             0.00011569
                    143,                0.58918,                 0.4002,                0.97952,                0.84077,                0.79426,                0.82658,                0.60757,                0.94411,                0.74122,                 1.2007,             0.00010469,             0.00010469,             0.00010469
                    144,                0.57881,                0.39012,                0.96779,                0.85503,                0.76642,                  0.833,                0.61049,                0.94782,                0.75102,                 1.1966,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    145,                 0.6063,                0.39665,                 1.0127,                 0.8299,                0.78454,                 0.8287,                0.61156,                0.93802,                0.74977,                 1.1847,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    146,                 0.5886,                0.39963,                0.98531,                 0.8357,                0.77767,                0.82552,                0.60655,                0.93372,                0.75707,                 1.1826,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    147,                0.58756,                0.38993,                 0.9783,                 0.8414,                 0.7694,                0.82768,                0.60898,                 0.9371,                0.75571,                 1.1913,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    148,                0.57328,                  0.387,                 0.9687,                0.84867,                0.76541,                0.82068,                0.60749,                0.93499,                0.75597,                 1.1909,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    149,                0.56684,                0.37633,                 0.9704,                0.85197,                0.75792,                0.82305,                0.61008,                0.93374,                0.75113,                 1.1871,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    150,                0.58466,                0.39349,                0.97271,                0.85151,                0.76297,                0.82467,                0.60622,                0.93352,                0.75431,                 1.1845,             2.7672e-05,             2.7672e-05,             2.7672e-05
