                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.90226,                0.66645,                 1.1639,                0.87903,                 0.7376,                0.82532,                0.59077,                 1.0101,                0.72571,                 1.2528,             0.00099587,             0.00099587,             0.00099587
                     63,                0.90641,                0.66309,                 1.1648,                0.91504,                0.76182,                0.83852,                 0.5902,                 1.0696,                0.73617,                 1.3107,             0.00098486,             0.00098486,             0.00098486
                     64,                0.88768,                0.65755,                 1.1588,                0.87264,                0.76416,                0.83634,                0.58865,                 1.0166,                0.73668,                 1.2585,             0.00097386,             0.00097386,             0.00097386
                     65,                0.89837,                0.66143,                  1.151,                0.88933,                0.77216,                0.85153,                0.61474,                0.96287,                0.69503,                  1.213,             0.00096286,             0.00096286,             0.00096286
                     66,                 0.8873,                0.63876,                 1.1431,                0.88809,                0.77867,                0.84252,                0.60324,                 1.0058,                0.70514,                 1.2172,             0.00095186,             0.00095186,             0.00095186
                     67,                0.87949,                0.63271,                 1.1479,                0.83509,                0.82189,                0.85328,                0.61215,                0.97634,                0.72044,                  1.214,             0.00094085,             0.00094085,             0.00094085
                     68,                0.86833,                0.64632,                 1.1456,                0.90915,                0.73099,                0.84191,                0.61502,                 1.0025,                0.76224,                 1.2143,             0.00092985,             0.00092985,             0.00092985
                     69,                0.85779,                0.63971,                 1.1353,                0.88867,                0.75293,                0.85792,                 0.6117,                0.97126,                 0.7041,                   1.21,             0.00091885,             0.00091885,             0.00091885
                     70,                0.86677,                0.62651,                 1.1379,                0.89271,                0.76741,                0.83523,                0.61772,                0.96571,                0.70555,                 1.1816,             0.00090785,             0.00090785,             0.00090785
                     71,                0.87197,                0.61958,                  1.141,                0.89879,                0.77269,                0.85654,                0.63057,                0.96975,                0.67742,                 1.1929,             0.00089685,             0.00089685,             0.00089685
                     72,                  0.855,                0.63133,                 1.1359,                0.85253,                0.81222,                0.86455,                0.62101,                0.97718,                0.69917,                 1.2146,             0.00088584,             0.00088584,             0.00088584
                     73,                0.86294,                0.62818,                 1.1375,                0.90523,                0.76592,                0.85364,                0.63023,                0.97039,                0.72623,                 1.2203,             0.00087484,             0.00087484,             0.00087484
                     74,                0.85962,                0.62154,                 1.1271,                 0.8781,                0.77101,                0.84655,                0.62088,                0.96488,                0.71568,                 1.2116,             0.00086384,             0.00086384,             0.00086384
                     75,                0.84637,                0.62761,                 1.1262,                0.88953,                0.75702,                0.84701,                0.61433,                0.98995,                0.71534,                 1.2447,             0.00085284,             0.00085284,             0.00085284
                     76,                 0.8273,                0.60398,                 1.1216,                0.89115,                0.76297,                0.84476,                0.61773,                0.96336,                0.69061,                 1.1988,             0.00084184,             0.00084184,             0.00084184
                     77,                0.83725,                0.61379,                 1.1277,                0.91137,                 0.7464,                 0.8515,                0.60815,                 1.0508,                0.71328,                 1.2692,             0.00083083,             0.00083083,             0.00083083
                     78,                0.85461,                0.61697,                 1.1289,                0.90564,                0.74138,                 0.8422,                0.60951,                0.96484,                0.70303,                 1.2142,             0.00081983,             0.00081983,             0.00081983
                     79,                0.84176,                0.61109,                 1.1271,                0.87955,                0.77568,                0.84842,                 0.6241,                0.96584,                0.67591,                 1.2282,             0.00080883,             0.00080883,             0.00080883
                     80,                0.84501,                0.60457,                 1.1183,                0.89164,                0.75924,                0.84825,                0.60922,                0.98249,                0.71058,                 1.2039,             0.00079783,             0.00079783,             0.00079783
                     81,                0.82093,                0.58665,                 1.1054,                 0.8861,                0.76741,                0.84384,                0.61304,                0.99221,                0.69552,                 1.1999,             0.00078682,             0.00078682,             0.00078682
                     82,                0.80659,                0.60365,                 1.1044,                0.91208,                0.72293,                 0.8336,                0.60935,                0.95456,                0.73433,                 1.1847,             0.00077582,             0.00077582,             0.00077582
                     83,                0.83194,                0.60303,                 1.1148,                0.82704,                0.82156,                0.85801,                0.62894,                0.94535,                0.71696,                 1.2033,             0.00076482,             0.00076482,             0.00076482
                     84,                0.81454,                0.58678,                 1.1119,                0.92476,                0.75434,                0.85542,                 0.6213,                0.99016,                 0.6946,                  1.241,             0.00075382,             0.00075382,             0.00075382
                     85,                 0.8185,                0.58304,                 1.1085,                0.92474,                0.75384,                0.87731,                0.62626,                 1.0171,                0.68116,                  1.244,             0.00074282,             0.00074282,             0.00074282
                     86,                0.79564,                0.57243,                 1.0996,                0.86786,                0.78607,                0.85606,                0.63193,                0.94127,                0.63714,                 1.1911,             0.00073181,             0.00073181,             0.00073181
                     87,                0.79911,                0.56872,                 1.1061,                0.87101,                0.76975,                0.83544,                0.60549,                0.97284,                0.67668,                 1.2221,             0.00072081,             0.00072081,             0.00072081
                     88,                0.80851,                0.57021,                 1.0953,                0.87773,                0.77568,                0.86039,                0.62276,                 1.0224,                0.67263,                 1.2404,             0.00070981,             0.00070981,             0.00070981
                     89,                0.81235,                0.58411,                 1.1091,                0.86027,                  0.801,                0.85052,                0.61603,                0.97918,                0.69269,                 1.2062,             0.00069881,             0.00069881,             0.00069881
                     90,                 0.7917,                0.56026,                  1.098,                0.91143,                0.75631,                0.85033,                0.61488,                0.97584,                0.71481,                 1.2239,              0.0006878,              0.0006878,              0.0006878
                     91,                0.81565,                0.59044,                 1.1052,                0.89173,                0.77194,                0.85076,                0.61106,                  1.016,                0.70269,                 1.2235,              0.0006768,              0.0006768,              0.0006768
                     92,                0.79957,                0.57198,                 1.0985,                0.87403,                0.80242,                0.84209,                0.60165,                 1.0316,                 0.7503,                 1.2515,              0.0006658,              0.0006658,              0.0006658
                     93,                0.77759,                0.55809,                 1.0888,                0.88916,                0.78639,                0.85389,                0.62258,                0.96115,                0.66899,                 1.2007,              0.0006548,              0.0006548,              0.0006548
                     94,                0.77701,                0.54915,                 1.0881,                0.87662,                0.78411,                0.84603,                0.61669,                0.97754,                0.67907,                 1.2094,              0.0006438,              0.0006438,              0.0006438
                     95,                 0.7877,                 0.5585,                 1.0835,                0.86407,                0.80862,                0.85799,                0.61633,                  1.003,                0.74364,                 1.2689,             0.00063279,             0.00063279,             0.00063279
                     96,                0.79107,                0.55215,                 1.0885,                 0.8805,                0.79208,                0.85169,                0.62015,                0.98035,                0.67084,                 1.2324,             0.00062179,             0.00062179,             0.00062179
                     97,                0.77554,                0.55716,                 1.0907,                0.88375,                0.80393,                0.86337,                0.62835,                0.96493,                 0.6824,                 1.2027,             0.00061079,             0.00061079,             0.00061079
                     98,                 0.7627,                0.55333,                 1.0817,                0.91502,                0.77194,                0.85104,                0.62493,                0.97833,                0.67074,                  1.232,             0.00059979,             0.00059979,             0.00059979
                     99,                 0.7849,                0.55656,                 1.0928,                0.88928,                0.78264,                0.83523,                0.61643,                 0.9624,                0.69389,                 1.2167,             0.00058878,             0.00058878,             0.00058878
                    100,                0.76883,                0.54858,                 1.0751,                0.87244,                0.82711,                0.86929,                0.62593,                0.97344,                0.64966,                 1.2521,             0.00057778,             0.00057778,             0.00057778
                    101,                0.76662,                0.55714,                 1.0862,                0.86985,                0.81739,                0.86242,                0.61985,                0.96009,                0.69346,                 1.2225,             0.00056678,             0.00056678,             0.00056678
                    102,                0.75769,                0.54135,                 1.0812,                0.84663,                0.78385,                0.85466,                0.62739,                0.95122,                0.69841,                   1.22,             0.00055578,             0.00055578,             0.00055578
                    103,                0.76082,                0.54171,                 1.0693,                 0.8963,                0.78607,                0.86535,                0.62644,                0.97084,                0.66658,                 1.2129,             0.00054478,             0.00054478,             0.00054478
                    104,                0.75822,                0.53202,                 1.0761,                0.89861,                0.78886,                0.85288,                0.61941,                0.97551,                0.65693,                 1.2237,             0.00053377,             0.00053377,             0.00053377
                    105,                0.74456,                0.53748,                 1.0732,                0.87121,                0.81335,                0.86134,                0.62138,                0.96926,                 0.6338,                  1.249,             0.00052277,             0.00052277,             0.00052277
                    106,                0.74045,                0.52807,                 1.0611,                0.89959,                0.81798,                0.85909,                0.63597,                0.93476,                0.64845,                  1.208,             0.00051177,             0.00051177,             0.00051177
                    107,                0.74143,                0.53217,                 1.0662,                0.88919,                0.78832,                 0.8495,                 0.6245,                0.97145,                0.65991,                 1.2359,             0.00050077,             0.00050077,             0.00050077
                    108,                0.73811,                0.52324,                  1.074,                0.88201,                  0.802,                0.86103,                0.63719,                0.95334,                0.64988,                 1.2064,             0.00048976,             0.00048976,             0.00048976
                    109,                0.72952,                0.52372,                 1.0641,                0.91251,                 0.7645,                0.85016,                 0.6323,                0.91958,                0.64453,                 1.1851,             0.00047876,             0.00047876,             0.00047876
                    110,                0.73933,                0.52822,                 1.0631,                0.89715,                 0.7896,                0.85891,                0.63186,                0.93661,                0.65157,                 1.1876,             0.00046776,             0.00046776,             0.00046776
                    111,                  0.744,                0.52551,                 1.0677,                0.88725,                0.80472,                0.84848,                0.62539,                0.93719,                0.63884,                  1.194,             0.00045676,             0.00045676,             0.00045676
                    112,                0.74194,                0.51344,                 1.0616,                0.86519,                0.79575,                0.85549,                 0.6248,                0.92946,                0.65284,                 1.1766,             0.00044576,             0.00044576,             0.00044576
                    113,                0.73828,                0.51414,                 1.0668,                 0.8593,                 0.8129,                0.85755,                0.63596,                0.93084,                0.66475,                 1.1993,             0.00043475,             0.00043475,             0.00043475
                    114,                0.72524,                0.50503,                 1.0613,                0.87796,                0.79948,                0.85076,                0.63099,                 0.9276,                0.67354,                 1.1825,             0.00042375,             0.00042375,             0.00042375
                    115,                0.73023,                0.51226,                 1.0589,                0.89038,                0.80152,                0.84868,                0.62355,                0.94282,                0.66693,                 1.1763,             0.00041275,             0.00041275,             0.00041275
                    116,                0.72153,                0.51351,                 1.0527,                0.84822,                0.82391,                0.86354,                0.62892,                0.95411,                0.64581,                 1.2069,             0.00040175,             0.00040175,             0.00040175
                    117,                0.72758,                0.51559,                 1.0581,                0.87668,                0.80882,                0.86201,                0.63664,                 0.9376,                0.65342,                 1.2039,             0.00039074,             0.00039074,             0.00039074
                    118,                0.71987,                0.50689,                 1.0491,                0.88536,                0.81925,                0.85318,                0.62858,                0.96461,                0.68018,                  1.218,             0.00037974,             0.00037974,             0.00037974
                    119,                0.70778,                 0.5053,                 1.0534,                0.88518,                0.79345,                0.84536,                0.62907,                0.95987,                0.69137,                  1.221,             0.00036874,             0.00036874,             0.00036874
                    120,                0.70417,                0.49931,                 1.0505,                0.88838,                0.77133,                0.84111,                 0.6271,                0.96579,                0.66528,                 1.2197,             0.00035774,             0.00035774,             0.00035774
                    121,                 0.7193,                0.50087,                  1.061,                 0.8718,                0.79069,                0.85072,                 0.6196,                0.99414,                 0.6814,                 1.2387,             0.00034674,             0.00034674,             0.00034674
                    122,                0.68716,                0.49525,                  1.035,                0.87926,                0.80846,                0.85602,                0.62738,                0.94742,                0.67601,                 1.1988,             0.00033573,             0.00033573,             0.00033573
                    123,                0.69787,                0.49204,                 1.0457,                0.82336,                0.81649,                0.85559,                0.63905,                0.92238,                0.66612,                 1.1607,             0.00032473,             0.00032473,             0.00032473
                    124,                0.67953,                0.49262,                 1.0468,                0.88909,                0.75027,                0.84167,                0.62634,                 0.9292,                0.67898,                 1.1907,             0.00031373,             0.00031373,             0.00031373
                    125,                0.68799,                0.49448,                 1.0445,                0.86018,                0.79877,                0.85081,                0.62755,                0.94712,                 0.6671,                 1.1938,             0.00030273,             0.00030273,             0.00030273
                    126,                0.69129,                  0.489,                 1.0403,                0.86609,                 0.7868,                0.85597,                0.63143,                0.93738,                0.67569,                 1.2014,             0.00029172,             0.00029172,             0.00029172
                    127,                0.67469,                0.48165,                 1.0369,                0.89646,                 0.7827,                0.85618,                 0.6318,                0.93954,                 0.6782,                 1.1899,             0.00028072,             0.00028072,             0.00028072
                    128,                0.69022,                0.49226,                 1.0497,                0.83716,                0.81219,                0.85855,                 0.6317,                0.95467,                 0.6689,                 1.1886,             0.00026972,             0.00026972,             0.00026972
                    129,                0.68464,                0.48162,                 1.0395,                0.89278,                0.77515,                0.84503,                0.62185,                0.94201,                0.68936,                 1.1993,             0.00025872,             0.00025872,             0.00025872
                    130,                0.68366,                0.48499,                 1.0293,                0.84771,                0.77861,                0.83883,                0.62975,                0.93248,                0.68094,                 1.1676,             0.00024772,             0.00024772,             0.00024772
                    131,                0.68617,                 0.4794,                 1.0351,                 0.8657,                 0.7853,                0.85965,                0.63116,                0.92264,                0.65292,                 1.1556,             0.00023671,             0.00023671,             0.00023671
                    132,                0.68867,                0.48087,                 1.0359,                0.89218,                0.75463,                0.84768,                0.62031,                0.92885,                0.66416,                 1.1606,             0.00022571,             0.00022571,             0.00022571
                    133,                0.66755,                0.47345,                 1.0307,                0.89863,                0.76599,                0.85016,                0.63132,                0.91845,                0.66456,                 1.1609,             0.00021471,             0.00021471,             0.00021471
                    134,                0.66812,                0.46809,                 1.0329,                0.90578,                0.75595,                0.85454,                0.63203,                0.92887,                0.65654,                 1.1755,             0.00020371,             0.00020371,             0.00020371
                    135,                0.64899,                0.45953,                 1.0205,                0.86797,                0.80738,                0.85744,                0.62769,                0.94428,                0.66248,                 1.1847,             0.00019271,             0.00019271,             0.00019271
                    136,                0.67153,                0.47389,                 1.0311,                0.84099,                0.82302,                0.86042,                0.63575,                 0.9233,                 0.6568,                 1.1726,              0.0001817,              0.0001817,              0.0001817
                    137,                0.66025,                0.46343,                 1.0246,                0.87994,                0.79063,                0.84977,                0.63032,                 0.9331,                0.66681,                 1.1677,              0.0001707,              0.0001707,              0.0001707
                    138,                0.65332,                0.45782,                 1.0279,                 0.8733,                0.79353,                0.84793,                 0.6308,                0.93234,                0.67962,                 1.1557,              0.0001597,              0.0001597,              0.0001597
                    139,                0.65634,                0.46635,                 1.0257,                0.90329,                 0.7667,                0.85024,                0.63333,                0.93202,                0.67343,                 1.1739,              0.0001487,              0.0001487,              0.0001487
                    140,                0.66153,                0.47038,                 1.0282,                0.86692,                0.80393,                0.85697,                0.63238,                0.92868,                0.67368,                 1.1607,             0.00013769,             0.00013769,             0.00013769
                    141,                0.67743,                0.47355,                 1.0308,                0.88234,                0.80284,                0.86304,                0.64202,                0.92901,                 0.6329,                  1.172,             0.00012669,             0.00012669,             0.00012669
                    142,                0.63721,                0.41829,                0.99842,                0.87532,                0.82305,                0.86323,                0.63494,                0.92031,                0.64265,                 1.1806,             0.00011569,             0.00011569,             0.00011569
                    143,                0.63211,                0.40905,                 1.0012,                0.87063,                0.81734,                0.85194,                0.62692,                0.92339,                 0.6553,                   1.16,             0.00010469,             0.00010469,             0.00010469
                    144,                0.63341,                0.40748,                0.99052,                0.85409,                0.82977,                0.85244,                0.62738,                0.92652,                0.65722,                 1.1826,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    145,                0.62923,                0.40156,                0.99972,                0.89647,                0.79752,                 0.8522,                0.63111,                0.90817,                0.65095,                  1.166,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    146,                0.62382,                0.39914,                0.98448,                0.87806,                0.82519,                0.85285,                0.63067,                0.89811,                0.64967,                 1.1712,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    147,                0.61828,                0.39185,                0.98047,                0.87611,                0.81345,                0.85135,                0.63155,                0.89604,                0.64151,                 1.1685,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    148,                 0.6098,                0.39019,                0.98128,                0.87021,                0.81885,                0.85252,                0.63347,                0.90643,                0.64729,                 1.1739,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    149,                0.59647,                 0.3797,                0.97292,                0.87455,                 0.8236,                0.85382,                0.63195,                0.91399,                0.65226,                  1.183,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    150,                0.60774,                0.39081,                0.98783,                0.87642,                0.82647,                 0.8533,                0.63055,                0.91391,                 0.6537,                 1.1803,             2.7672e-05,             2.7672e-05,             2.7672e-05
